lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-172.5,-20.5,1/5/2007,12:00,2007,1,5,187.5,-172.5,-20.5,23,0.52,22.609,0.126,5.478,0,0,0,0,0,0,0.044,1.913,0.69,30,1/5/2007
-176.5,-20.5,1/6/2007,12:00,2007,1,6,183.5,-176.5,-20.5,20,0.158,7.9,0.34,17,0,0,0,0,0,0,0.121,6.05,0.619,30.95,1/6/2007
-176.5,-19.5,1/6/2007,12:00,2007,1,6,183.5,-176.5,-19.5,21,0.221,10.524,0.099,4.714,0,0,0,0,0,0,0.09,4.286,0.41,19.524,1/6/2007
-173.5,-20.5,1/6/2007,12:00,2007,1,6,186.5,-173.5,-20.5,23,0.482,20.957,0.066,2.87,0,0,0,0,0,0,0.044,1.913,0.592,25.739,1/6/2007
-172.5,-19.5,1/6/2007,12:00,2007,1,6,187.5,-172.5,-19.5,25,0.204,8.16,0.025,1,0,0,0,0,0,0,0.025,1,0.254,10.16,1/6/2007
-176.5,-20.5,1/7/2007,12:00,2007,1,7,183.5,-176.5,-20.5,20,0.158,7.9,0,0,0,0,0,0,0,0,0.121,6.05,0.279,13.95,1/7/2007
-176.5,-19.5,1/7/2007,12:00,2007,1,7,183.5,-176.5,-19.5,21,0.2,9.524,0.112,5.333,0,0,0,0,0,0,0.13,6.19,0.442,21.048,1/7/2007
-175.5,-19.5,1/7/2007,12:00,2007,1,7,184.5,-175.5,-19.5,24,0.116,4.833,0.082,3.417,0,0,0,0,0,0,0.05,2.083,0.248,10.333,1/7/2007
-174.5,-20.5,1/7/2007,12:00,2007,1,7,185.5,-174.5,-20.5,16.5,0.144,8.727,0.201,12.182,0,0,0,0,0,0,0.435,26.364,0.78,47.273,1/7/2007
-173.5,-20.5,1/7/2007,12:00,2007,1,7,186.5,-173.5,-20.5,24,0.559,23.292,0,0,0,0,0,0,0,0,0.133,5.542,0.692,28.833,1/7/2007
-172.5,-19.5,1/7/2007,12:00,2007,1,7,187.5,-172.5,-19.5,25,0.14,5.6,0.095,3.8,0,0,0,0,0,0,0,0,0.235,9.4,1/7/2007
-176.5,-20.5,1/8/2007,12:00,2007,1,8,183.5,-176.5,-20.5,20,0.133,6.65,0.078,3.9,0,0,0,0,0,0,0.201,10.05,0.412,20.6,1/8/2007
-176.5,-19.5,1/8/2007,12:00,2007,1,8,183.5,-176.5,-19.5,21,0.2,9.524,0.053,2.524,0,0,0,0,0,0,0,0,0.253,12.048,1/8/2007
-175.5,-20.5,1/8/2007,12:00,2007,1,8,184.5,-175.5,-20.5,24,0.198,8.25,0.205,8.542,0,0,0,0,0,0,0,0,0.403,16.792,1/8/2007
-174.5,-21.5,1/8/2007,12:00,2007,1,8,185.5,-174.5,-21.5,16.5,0.157,9.515,0,0,0,0,0,0,0,0,0.182,11.03,0.339,20.545,1/8/2007
-174.5,-20.5,1/8/2007,12:00,2007,1,8,185.5,-174.5,-20.5,14,0.118,8.429,0.057,4.071,0,0,0,0,0,0,2.176,155.429,2.351,167.929,1/8/2007
-173.5,-20.5,1/8/2007,12:00,2007,1,8,186.5,-173.5,-20.5,24,0.347,14.458,0.018,0.75,0,0,0,0,0,0,0.059,2.458,0.424,17.667,1/8/2007
-176.5,-20.5,1/9/2007,12:00,2007,1,9,183.5,-176.5,-20.5,20,0.206,10.3,0,0,0,0,0,0,0,0,0.111,5.55,0.317,15.85,1/9/2007
-176.5,-19.5,1/9/2007,12:00,2007,1,9,183.5,-176.5,-19.5,21,0.136,6.476,0.085,4.048,0,0,0,0,0,0,0.045,2.143,0.266,12.667,1/9/2007
-175.5,-20.5,1/9/2007,12:00,2007,1,9,184.5,-175.5,-20.5,24,0.291,12.125,0.041,1.708,0,0,0,0,0,0,0.1,4.167,0.432,18,1/9/2007
-174.5,-21.5,1/9/2007,12:00,2007,1,9,185.5,-174.5,-21.5,20,0.14,7,0.11,5.5,0,0,0,0,0,0,0.035,1.75,0.285,14.25,1/9/2007
-174.5,-20.5,1/9/2007,12:00,2007,1,9,185.5,-174.5,-20.5,30.5,0.233,7.639,0.065,2.131,0,0,0,0,0,0,2.452,80.393,2.75,90.164,1/9/2007
-173.5,-20.5,1/9/2007,12:00,2007,1,9,186.5,-173.5,-20.5,24,0.385,16.042,0.108,4.5,0,0,0,0,0,0,0.126,5.25,0.619,25.792,1/9/2007
-176.5,-20.5,1/10/2007,12:00,2007,1,10,183.5,-176.5,-20.5,20,0.424,21.2,0,0,0,0,0,0,0,0,0.06,3,0.484,24.2,1/10/2007
-176.5,-19.5,1/10/2007,12:00,2007,1,10,183.5,-176.5,-19.5,21,0.136,6.476,0.026,1.238,0,0,0,0,0,0,0,0,0.162,7.714,1/10/2007
-175.5,-20.5,1/10/2007,12:00,2007,1,10,184.5,-175.5,-20.5,24,0.233,9.708,0.021,0.875,0,0,0,0,0,0,0.04,1.667,0.294,12.25,1/10/2007
-174.5,-21.5,1/10/2007,12:00,2007,1,10,185.5,-174.5,-21.5,16.5,0.183,11.091,0,0,0,0,0,0,0,0,0.052,3.152,0.235,14.242,1/10/2007
-174.5,-20.5,1/10/2007,12:00,2007,1,10,185.5,-174.5,-20.5,14,0,0,0.057,4.071,0,0,0,0,0,0,1.741,124.357,1.798,128.429,1/10/2007
-173.5,-20.5,1/10/2007,12:00,2007,1,10,186.5,-173.5,-20.5,24,0.25,10.417,0.469,19.542,0,0,0,0,0,0,0,0,0.719,29.958,1/10/2007
-176.5,-20.5,1/11/2007,12:00,2007,1,11,183.5,-176.5,-20.5,20,0.412,20.6,0,0,0,0,0,0,0,0,0.201,10.05,0.613,30.65,1/11/2007
-176.5,-19.5,1/11/2007,12:00,2007,1,11,183.5,-176.5,-19.5,21,0.36,17.143,0.039,1.857,0,0,0,0,0,0,0.045,2.143,0.444,21.143,1/11/2007
-175.5,-20.5,1/11/2007,12:00,2007,1,11,184.5,-175.5,-20.5,24,0.128,5.333,0,0,0,0,0,0,0,0,0.03,1.25,0.158,6.583,1/11/2007
-174.5,-21.5,1/11/2007,12:00,2007,1,11,185.5,-174.5,-21.5,21.17,0.24,11.337,0.2,9.447,0,0,0,0,0,0,0.035,1.653,0.475,22.437,1/11/2007
-174.5,-20.5,1/11/2007,12:00,2007,1,11,185.5,-174.5,-20.5,38.5,0.448,11.636,0.27,7.013,0,0,0,0,0,0,0.571,14.831,1.289,33.481,1/11/2007
-176.5,-20.5,1/12/2007,12:00,2007,1,12,183.5,-176.5,-20.5,38,0.244,6.421,0,0,0,0,0,0,0,0,0.06,1.579,0.304,8,1/12/2007
-176.5,-19.5,1/12/2007,12:00,2007,1,12,183.5,-176.5,-19.5,21,0.204,9.714,0.026,1.238,0,0,0,0,0,0,0,0,0.23,10.952,1/12/2007
-175.5,-20.5,1/12/2007,12:00,2007,1,12,184.5,-175.5,-20.5,24,0.175,7.292,0.274,11.417,0,0,0,0,0,0,0,0,0.449,18.708,1/12/2007
-176.5,-20.5,1/13/2007,12:00,2007,1,13,183.5,-176.5,-20.5,17,0.123,7.235,0,0,0,0,0,0,0,0,0,0,0.123,7.235,1/13/2007
-176.5,-19.5,1/13/2007,12:00,2007,1,13,183.5,-176.5,-19.5,21,0.221,10.524,0.105,5,0,0,0,0,0,0,0.045,2.143,0.371,17.667,1/13/2007
-175.5,-20.5,1/13/2007,12:00,2007,1,13,184.5,-175.5,-20.5,24,0.221,9.208,0,0,0,0,0,0,0,0,0.015,0.625,0.236,9.833,1/13/2007
-176.5,-21.5,1/14/2007,12:00,2007,1,14,183.5,-176.5,-21.5,17,0.145,8.529,0,0,0,0,0,0,0,0,0.1,5.882,0.245,14.412,1/14/2007
-176.5,-20.5,1/14/2007,12:00,2007,1,14,183.5,-176.5,-20.5,20,0.17,8.5,0.078,3.9,0,0,0,0,0,0,0.06,3,0.308,15.4,1/14/2007
-176.5,-19.5,1/14/2007,12:00,2007,1,14,183.5,-176.5,-19.5,21,0.36,17.143,0.053,2.524,0,0,0,0,0,0,0.1,4.762,0.513,24.429,1/14/2007
-175.5,-20.5,1/14/2007,12:00,2007,1,14,184.5,-175.5,-20.5,15,0.116,7.733,0,0,0,0,0,0,0,0,0,0,0.116,7.733,1/14/2007
-174.5,-20.5,1/14/2007,12:00,2007,1,14,185.5,-174.5,-20.5,14,0.018,1.286,0.052,3.714,0,0,0,0,0,0,1.265,90.357,1.335,95.357,1/14/2007
-173.5,-20.5,1/14/2007,12:00,2007,1,14,186.5,-173.5,-20.5,25,0.244,9.76,0.021,0.84,0,0,0,0,0,0,0,0,0.265,10.6,1/14/2007
-176.5,-21.5,1/15/2007,12:00,2007,1,15,183.5,-176.5,-21.5,17,0.145,8.529,0,0,0,0,0,0,0,0,0.06,3.529,0.205,12.059,1/15/2007
-176.5,-20.5,1/15/2007,12:00,2007,1,15,183.5,-176.5,-20.5,20,0.34,17,0.157,7.85,0,0,0,0,0,0,0.05,2.5,0.547,27.35,1/15/2007
-176.5,-19.5,1/15/2007,12:00,2007,1,15,183.5,-176.5,-19.5,21,0.2,9.524,0.131,6.238,0,0,0,0,0,0,0.05,2.381,0.381,18.143,1/15/2007
-174.5,-20.5,1/15/2007,12:00,2007,1,15,185.5,-174.5,-20.5,14,0.059,4.214,0,0,0,0,0,0,0,0,0.876,62.571,0.935,66.786,1/15/2007
-173.5,-20.5,1/15/2007,12:00,2007,1,15,186.5,-173.5,-20.5,25,0.346,13.84,0.032,1.28,0,0,0,0,0,0,0.153,6.12,0.531,21.24,1/15/2007
-176.5,-21.5,1/16/2007,12:00,2007,1,16,183.5,-176.5,-21.5,16,0.189,11.813,0.06,3.75,0,0,0,0,0,0,0,0,0.249,15.563,1/16/2007
-176.5,-20.5,1/16/2007,12:00,2007,1,16,183.5,-176.5,-20.5,20,0.073,3.65,0,0,0,0,0,0,0,0,0,0,0.073,3.65,1/16/2007
-176.5,-19.5,1/16/2007,12:00,2007,1,16,183.5,-176.5,-19.5,21,0.3,14.286,0.118,5.619,0,0,0,0,0,0,0.05,2.381,0.468,22.286,1/16/2007
-174.5,-20.5,1/16/2007,12:00,2007,1,16,185.5,-174.5,-20.5,14,0.018,1.286,0,0,0,0,0,0,0,0,1.752,125.143,1.77,126.429,1/16/2007
-173.5,-20.5,1/16/2007,12:00,2007,1,16,186.5,-173.5,-20.5,25,0.366,14.64,0,0,0,0,0,0,0,0,0.459,18.36,0.825,33,1/16/2007
-176.5,-21.5,1/17/2007,12:00,2007,1,17,183.5,-176.5,-21.5,17,0.29,17.059,0,0,0,0,0,0,0,0,0,0,0.29,17.059,1/17/2007
-174.5,-20.5,1/17/2007,12:00,2007,1,17,185.5,-174.5,-20.5,30.5,0.14,4.59,0.025,0.82,0,0,0,0,0,0,1.298,42.557,1.463,47.967,1/17/2007
-173.5,-20.5,1/17/2007,12:00,2007,1,17,186.5,-173.5,-20.5,25,0.346,13.84,0,0,0,0,0,0,0,0,0.179,7.16,0.525,21,1/17/2007
-176.5,-21.5,1/18/2007,12:00,2007,1,18,183.5,-176.5,-21.5,17,0.212,12.471,0.03,1.765,0,0,0,0,0,0,0,0,0.242,14.235,1/18/2007
-174.5,-20.5,1/18/2007,12:00,2007,1,18,185.5,-174.5,-20.5,30.5,0.296,9.705,0.025,0.82,0,0,0,0,0,0,0.499,16.361,0.82,26.885,1/18/2007
-172.5,-20.5,1/18/2007,12:00,2007,1,18,187.5,-172.5,-20.5,24.5,0.366,14.939,0,0,0,0,0,0,0,0,0.077,3.143,0.443,18.082,1/18/2007
-176.5,-21.5,1/19/2007,12:00,2007,1,19,183.5,-176.5,-21.5,17,0.245,14.412,0.06,3.529,0,0,0,0,0,0,0,0,0.305,17.941,1/19/2007
-174.5,-20.5,1/19/2007,12:00,2007,1,19,185.5,-174.5,-20.5,16.5,0.206,12.485,0,0,0,0,0,0,0,0,0.332,20.121,0.538,32.606,1/19/2007
-176.5,-16.5,1/20/2007,12:00,2007,1,20,183.5,-176.5,-16.5,24,0.42,17.5,0.07,2.917,0,0,0,0,0,0,0.08,3.333,0.57,23.75,1/20/2007
-174.5,-20.5,1/20/2007,12:00,2007,1,20,185.5,-174.5,-20.5,16.5,0.206,12.485,0.086,5.212,0,0,0,0,0,0,0.312,18.909,0.604,36.606,1/20/2007
-174.5,-19.5,1/20/2007,12:00,2007,1,20,185.5,-174.5,-19.5,24.5,0.183,7.469,0,0,0,0,0,0,0,0,0.817,33.347,1,40.816,1/20/2007
-176.5,-21.5,1/21/2007,12:00,2007,1,21,183.5,-176.5,-21.5,17,0.212,12.471,0.03,1.765,0,0,0,0,0,0,0,0,0.242,14.235,1/21/2007
-176.5,-20.5,1/21/2007,12:00,2007,1,21,183.5,-176.5,-20.5,21,0.234,11.143,0.086,4.095,0,0,0,0,0,0,0.084,4,0.404,19.238,1/21/2007
-176.5,-16.5,1/21/2007,12:00,2007,1,21,183.5,-176.5,-16.5,24,0.43,17.917,0.05,2.083,0,0,0,0,0,0,0,0,0.48,20,1/21/2007
-175.5,-19.5,1/21/2007,12:00,2007,1,21,184.5,-175.5,-19.5,24.5,0.081,3.306,0,0,0,0,0,0,0,0,0.217,8.857,0.298,12.163,1/21/2007
-174.5,-20.5,1/21/2007,12:00,2007,1,21,185.5,-174.5,-20.5,16.5,0.206,12.485,0.062,3.758,0,0,0,0,0,0,0.241,14.606,0.509,30.848,1/21/2007
-173.5,-20.5,1/21/2007,12:00,2007,1,21,186.5,-173.5,-20.5,22,0.176,8,0.109,4.955,0,0,0,0,0,0,0,0,0.285,12.955,1/21/2007
-176.5,-21.5,1/22/2007,12:00,2007,1,22,183.5,-176.5,-21.5,16,0.279,17.438,0.06,3.75,0,0,0,0,0,0,0,0,0.339,21.188,1/22/2007
-176.5,-20.5,1/22/2007,12:00,2007,1,22,183.5,-176.5,-20.5,21,0.38,18.095,0.161,7.667,0,0,0,0,0,0,0,0,0.541,25.762,1/22/2007
-175.5,-19.5,1/22/2007,12:00,2007,1,22,184.5,-175.5,-19.5,24,0.02,0.833,0,0,0,0,0,0,0,0,0.153,6.375,0.173,7.208,1/22/2007
-175.5,-16.5,1/22/2007,12:00,2007,1,22,184.5,-175.5,-16.5,24,0.42,17.5,0.02,0.833,0,0,0,0,0,0,0.05,2.083,0.49,20.417,1/22/2007
-174.5,-20.5,1/22/2007,12:00,2007,1,22,185.5,-174.5,-20.5,16.5,0.15,9.091,0,0,0,0,0,0,0,0,0.234,14.182,0.384,23.273,1/22/2007
-173.5,-20.5,1/22/2007,12:00,2007,1,22,186.5,-173.5,-20.5,11,0.029,2.636,0.033,3,0,0,0,0,0,0,0.169,15.364,0.231,21,1/22/2007
-176.5,-21.5,1/23/2007,12:00,2007,1,23,183.5,-176.5,-21.5,16,0.234,14.625,0.09,5.625,0,0,0,0,0,0,0,0,0.324,20.25,1/23/2007
-176.5,-20.5,1/23/2007,12:00,2007,1,23,183.5,-176.5,-20.5,21,0.38,18.095,0.086,4.095,0,0,0,0,0,0,0,0,0.466,22.19,1/23/2007
-176.5,-16.5,1/23/2007,12:00,2007,1,23,183.5,-176.5,-16.5,24,0.29,12.083,0.01,0.417,0,0,0,0,0,0,0.06,2.5,0.36,15,1/23/2007
-174.5,-20.5,1/23/2007,12:00,2007,1,23,185.5,-174.5,-20.5,14,0,0,0,0,0,0,0,0,0,0,0.894,63.857,0.894,63.857,1/23/2007
-174.5,-19.5,1/23/2007,12:00,2007,1,23,185.5,-174.5,-19.5,23,0,0,0.156,6.783,0,0,0,0,0,0,0.7,30.435,0.856,37.217,1/23/2007
-173.5,-20.5,1/23/2007,12:00,2007,1,23,186.5,-173.5,-20.5,22,0.029,1.318,0,0,0,0,0,0,0,0,0.225,10.227,0.254,11.545,1/23/2007
-176.5,-20.5,1/24/2007,12:00,2007,1,24,183.5,-176.5,-20.5,21,0.38,18.095,0.172,8.19,0,0,0,0,0,0,0.134,6.381,0.686,32.667,1/24/2007
-175.5,-17.5,1/24/2007,12:00,2007,1,24,184.5,-175.5,-17.5,24,0.4,16.667,0.04,1.667,0,0,0,0,0,0,0.09,3.75,0.53,22.083,1/24/2007
-174.5,-20.5,1/24/2007,12:00,2007,1,24,185.5,-174.5,-20.5,14,0,0,0,0,0,0,0,0,0,0,0.46,32.857,0.46,32.857,1/24/2007
-174.5,-19.5,1/24/2007,12:00,2007,1,24,185.5,-174.5,-19.5,23,0,0,0.389,16.913,0,0,0,0,0,0,0.651,28.304,1.04,45.217,1/24/2007
-176.5,-20.5,1/25/2007,12:00,2007,1,25,183.5,-176.5,-20.5,21,0.38,18.095,0.086,4.095,0,0,0,0,0,0,0.134,6.381,0.6,28.571,1/25/2007
-175.5,-17.5,1/25/2007,12:00,2007,1,25,184.5,-175.5,-17.5,24,0.19,7.917,0.05,2.083,0,0,0,0,0,0,0.12,5,0.36,15,1/25/2007
-174.5,-20.5,1/25/2007,12:00,2007,1,25,185.5,-174.5,-20.5,36,0.358,9.944,0.221,6.139,0,0,0,0,0,0,0.578,16.056,1.157,32.139,1/25/2007
-174.5,-19.5,1/25/2007,12:00,2007,1,25,185.5,-174.5,-19.5,23,0,0,0.433,18.826,0,0,0,0,0,0,0.393,17.087,0.826,35.913,1/25/2007
-176.5,-20.5,1/26/2007,12:00,2007,1,26,183.5,-176.5,-20.5,41,0.52,12.683,0.086,2.098,0,0,0,0,0,0,0.174,4.244,0.78,19.024,1/26/2007
-174.5,-20.5,1/26/2007,12:00,2007,1,26,185.5,-174.5,-20.5,38.5,0.524,13.61,0.223,5.792,0,0,0,0,0,0,0.365,9.481,1.112,28.883,1/26/2007
-174.5,-19.5,1/26/2007,12:00,2007,1,26,185.5,-174.5,-19.5,23,0,0,0.035,1.522,0,0,0,0,0,0,0.381,16.565,0.416,18.087,1/26/2007
-173.5,-20.5,1/26/2007,12:00,2007,1,26,186.5,-173.5,-20.5,14,0.069,4.929,0.227,16.214,0,0,0,0,0,0,0.281,20.071,0.577,41.214,1/26/2007
-176.5,-20.5,1/27/2007,12:00,2007,1,27,183.5,-176.5,-20.5,41,0.354,8.634,0,0,0,0,0,0,0,0,0,0,0.354,8.634,1/27/2007
-175.5,-20.5,1/27/2007,12:00,2007,1,27,184.5,-175.5,-20.5,23,0.06,2.609,0.216,9.391,0,0,0,0,0,0,0.896,38.957,1.172,50.957,1/27/2007
-174.5,-21.5,1/27/2007,12:00,2007,1,27,185.5,-174.5,-21.5,21,0.147,7,0,0,0,0,0,0,0,0,0.094,4.476,0.241,11.476,1/27/2007
-174.5,-20.5,1/27/2007,12:00,2007,1,27,185.5,-174.5,-20.5,16.5,0.11,6.667,0,0,0,0,0,0,0,0,0.173,10.485,0.283,17.152,1/27/2007
-173.5,-21.5,1/27/2007,12:00,2007,1,27,186.5,-173.5,-21.5,24,0.16,6.667,0,0,0,0,0,0,0,0,0.359,14.958,0.519,21.625,1/27/2007
-173.5,-19.5,1/27/2007,12:00,2007,1,27,186.5,-173.5,-19.5,14,0.035,2.5,0,0,0,0,0,0,0,0,0.562,40.143,0.597,42.643,1/27/2007
-176.5,-21.5,1/28/2007,12:00,2007,1,28,183.5,-176.5,-21.5,19,0.25,13.158,0,0,0,0,0,0,0,0,0,0,0.25,13.158,1/28/2007
-176.5,-20.5,1/28/2007,12:00,2007,1,28,183.5,-176.5,-20.5,21,0.144,6.857,0,0,0,0,0,0,0,0,0.089,4.238,0.233,11.095,1/28/2007
-175.5,-19.5,1/28/2007,12:00,2007,1,28,184.5,-175.5,-19.5,20,0.1,5,0,0,0,0,0,0,0,0,0.04,2,0.14,7,1/28/2007
-174.5,-21.5,1/28/2007,12:00,2007,1,28,185.5,-174.5,-21.5,62.1,0.332,5.346,0.339,5.459,0,0,0,0,0,0,0.479,7.713,1.15,18.519,1/28/2007
-173.5,-19.5,1/28/2007,12:00,2007,1,28,186.5,-173.5,-19.5,14,0.087,6.214,0.057,4.071,0,0,0,0,0,0,0.383,27.357,0.527,37.643,1/28/2007
-176.5,-20.5,1/29/2007,12:00,2007,1,29,183.5,-176.5,-20.5,41,0.36,8.78,0.202,4.927,0,0,0,0,0,0,0.377,9.195,0.939,22.902,1/29/2007
-175.5,-21.5,1/29/2007,12:00,2007,1,29,184.5,-175.5,-21.5,18.7,0.25,13.369,0,0,0,0,0,0,0,0,0.03,1.604,0.28,14.973,1/29/2007
-174.5,-21.5,1/29/2007,12:00,2007,1,29,185.5,-174.5,-21.5,20,0.147,7.35,0,0,0,0,0,0,0,0,0.375,18.75,0.522,26.1,1/29/2007
-174.5,-20.5,1/29/2007,12:00,2007,1,29,185.5,-174.5,-20.5,41.5,0.16,3.855,0,0,0,0,0,0,0,0,0.123,2.964,0.283,6.819,1/29/2007
-176.5,-21.5,1/30/2007,12:00,2007,1,30,183.5,-176.5,-21.5,18,0.27,15,0,0,0,0,0,0,0,0,0.03,1.667,0.3,16.667,1/30/2007
-176.5,-20.5,1/30/2007,12:00,2007,1,30,183.5,-176.5,-20.5,41,0.354,8.634,0.086,2.098,0,0,0,0,0,0,0.134,3.268,0.574,14,1/30/2007
-174.5,-20.5,1/30/2007,12:00,2007,1,30,185.5,-174.5,-20.5,39,0,0,0,0,0,0,0,0,0,0,2.009,51.513,2.009,51.513,1/30/2007
-173.5,-20.5,1/30/2007,12:00,2007,1,30,186.5,-173.5,-20.5,16.5,0.11,6.667,0.078,4.727,0,0,0,0,0,0,0.394,23.879,0.582,35.273,1/30/2007
-176.5,-21.5,1/31/2007,12:00,2007,1,31,183.5,-176.5,-21.5,18,0.28,15.556,0,0,0,0,0,0,0,0,0,0,0.28,15.556,1/31/2007
-176.5,-20.5,1/31/2007,12:00,2007,1,31,183.5,-176.5,-20.5,21,0.1,4.762,0.043,2.048,0,0,0,0,0,0,0.034,1.619,0.177,8.429,1/31/2007
-175.5,-19.5,1/31/2007,12:00,2007,1,31,184.5,-175.5,-19.5,42,0.185,4.405,0.084,2,0,0,0,0,0,0,0.837,19.929,1.106,26.333,1/31/2007
-174.5,-20.5,1/31/2007,12:00,2007,1,31,185.5,-174.5,-20.5,32,0.081,2.531,0.057,1.781,0,0,0,0,0,0,0.852,26.625,0.99,30.938,1/31/2007
-174.5,-19.5,1/31/2007,12:00,2007,1,31,185.5,-174.5,-19.5,25,0.046,1.84,0.184,7.36,0,0,0,0,0,0,0.521,20.84,0.751,30.04,1/31/2007
-173.5,-20.5,1/31/2007,12:00,2007,1,31,186.5,-173.5,-20.5,16.5,0.091,5.515,0,0,0,0,0,0,0,0,0.401,24.303,0.492,29.818,1/31/2007
-176.5,-20.5,2/1/2007,12:00,2007,2,1,183.5,-176.5,-20.5,41,0.174,4.244,0,0,0,0,0,0,0,0,0.084,2.049,0.258,6.293,2/1/2007
-175.5,-19.5,2/1/2007,12:00,2007,2,1,184.5,-175.5,-19.5,22,0,0,0.092,4.182,0,0,0,0,0,0,0.692,31.455,0.784,35.636,2/1/2007
-174.5,-21.5,2/1/2007,12:00,2007,2,1,185.5,-174.5,-21.5,18,0.117,6.5,0.196,10.889,0,0,0,0,0,0,0.15,8.333,0.463,25.722,2/1/2007
-174.5,-20.5,2/1/2007,12:00,2007,2,1,185.5,-174.5,-20.5,14,0,0,0,0,0,0,0,0,0,0,0.817,58.357,0.817,58.357,2/1/2007
-174.5,-19.5,2/1/2007,12:00,2007,2,1,185.5,-174.5,-19.5,25,0.023,0.92,0.077,3.08,0,0,0,0,0,0,0.952,38.08,1.052,42.08,2/1/2007
-175.5,-20.5,2/2/2007,12:00,2007,2,2,184.5,-175.5,-20.5,22,0,0,0.175,7.955,0,0,0,0,0,0,0.417,18.955,0.592,26.909,2/2/2007
-175.5,-19.5,2/2/2007,12:00,2007,2,2,184.5,-175.5,-19.5,20,0.03,1.5,0,0,0,0,0,0,0,0,0,0,0.03,1.5,2/2/2007
-174.5,-19.5,2/2/2007,12:00,2007,2,2,185.5,-174.5,-19.5,25,0,0,0.168,6.72,0,0,0,0,0,0,0.719,28.76,0.887,35.48,2/2/2007
-176.5,-20.5,2/3/2007,12:00,2007,2,3,183.5,-176.5,-20.5,20,0.05,2.5,0.04,2,0,0,0,0,0,0,0.161,8.05,0.251,12.55,2/3/2007
-175.5,-20.5,2/3/2007,12:00,2007,2,3,184.5,-175.5,-20.5,22,0.03,1.364,0.184,8.364,0,0,0,0,0,0,0.088,4,0.302,13.727,2/3/2007
-174.5,-19.5,2/3/2007,12:00,2007,2,3,185.5,-174.5,-19.5,25,0.023,0.92,0,0,0,0,0,0,0,0,0.162,6.48,0.185,7.4,2/3/2007
-176.5,-21.5,2/4/2007,12:00,2007,2,4,183.5,-176.5,-21.5,18,0.17,9.444,0,0,0,0,0,0,0,0,0.089,4.944,0.259,14.389,2/4/2007
-176.5,-20.5,2/4/2007,12:00,2007,2,4,183.5,-176.5,-20.5,41,0.293,7.146,0.14,3.415,0,0,0,0,0,0,0.047,1.146,0.48,11.707,2/4/2007
-175.5,-19.5,2/4/2007,12:00,2007,2,4,184.5,-175.5,-19.5,21.9,0,0,0,0,0,0,0,0,0,0,0.285,13.014,0.285,13.014,2/4/2007
-174.5,-19.5,2/4/2007,12:00,2007,2,4,185.5,-174.5,-19.5,25,0.114,4.56,0.107,4.28,0,0,0,0,0,0,0.126,5.04,0.347,13.88,2/4/2007
-176.5,-20.5,2/5/2007,12:00,2007,2,5,183.5,-176.5,-20.5,41,0.16,3.902,0.081,1.976,0,0,0,0,0,0,0.07,1.707,0.311,7.585,2/5/2007
