lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-175.5,-20.5,1/18/2006,12:00,2006,1,18,184.5,-175.5,-20.5,46,0.315,6.848,0.07,1.522,0,0,0,0,0,0,0.05,1.087,0.435,9.457,1/18/2006
-175.5,-18.5,1/18/2006,12:00,2006,1,18,184.5,-175.5,-18.5,20,0.15,7.5,0,0,0,0,0,0,0,0,0.12,6,0.27,13.5,1/18/2006
-174.5,-21.5,1/18/2006,12:00,2006,1,18,185.5,-174.5,-21.5,16,0.16,10,0.09,5.625,0,0,0,0,0,0,0.2,12.5,0.45,28.125,1/18/2006
-176.5,-20.5,1/19/2006,12:00,2006,1,19,183.5,-176.5,-20.5,42.5,0.21,4.941,0.06,1.412,0,0,0,0,0,0,0.13,3.059,0.4,9.412,1/19/2006
-175.5,-20.5,1/19/2006,12:00,2006,1,19,184.5,-175.5,-20.5,20,0.2,10,0.055,2.75,0,0,0,0,0,0,0.06,3,0.315,15.75,1/19/2006
-175.5,-18.5,1/19/2006,12:00,2006,1,19,184.5,-175.5,-18.5,20,0.08,4,0.05,2.5,0,0,0,0,0,0,0.2,10,0.33,16.5,1/19/2006
-174.5,-21.5,1/19/2006,12:00,2006,1,19,185.5,-174.5,-21.5,16,0.08,5,0,0,0,0,0,0,0,0,0.2,12.5,0.28,17.5,1/19/2006
-176.5,-20.5,1/20/2006,12:00,2006,1,20,183.5,-176.5,-20.5,26,0.255,9.808,0,0,0,0,0,0,0,0,0.105,4.038,0.36,13.846,1/20/2006
-176.5,-19.5,1/20/2006,12:00,2006,1,20,183.5,-176.5,-19.5,20,0.135,6.75,0,0,0,0,0,0,0,0,0.4,20,0.535,26.75,1/20/2006
-176.5,-18.5,1/20/2006,12:00,2006,1,20,183.5,-176.5,-18.5,33,0.21,6.364,0.03,0.909,0,0,0,0,0,0,0.46,13.939,0.7,21.212,1/20/2006
-175.5,-20.5,1/20/2006,12:00,2006,1,20,184.5,-175.5,-20.5,23,0.18,7.826,0.03,1.304,0,0,0,0,0,0,0.16,6.957,0.37,16.087,1/20/2006
-175.5,-18.5,1/20/2006,12:00,2006,1,20,184.5,-175.5,-18.5,20,0.05,2.5,0,0,0,0,0,0,0,0,0.3,15,0.35,17.5,1/20/2006
-174.5,-21.5,1/20/2006,12:00,2006,1,20,185.5,-174.5,-21.5,16,0.14,8.75,0,0,0,0,0,0,0,0,0.235,14.688,0.375,23.438,1/20/2006
-174.5,-18.5,1/20/2006,12:00,2006,1,20,185.5,-174.5,-18.5,21,0.255,12.143,0.02,0.952,0,0,0,0,0,0,0.28,13.333,0.555,26.429,1/20/2006
-175.5,-20.5,1/21/2006,12:00,2006,1,21,184.5,-175.5,-20.5,37,0.16,4.324,0.025,0.676,0,0,0,0,0,0,0.28,7.568,0.465,12.568,1/21/2006
-175.5,-19.5,1/21/2006,12:00,2006,1,21,184.5,-175.5,-19.5,20,0.07,3.5,0,0,0,0,0,0,0,0,0.12,6,0.19,9.5,1/21/2006
-175.5,-18.5,1/21/2006,12:00,2006,1,21,184.5,-175.5,-18.5,53,0.21,3.962,0.13,2.453,0,0,0,0,0,0,1.46,27.547,1.8,33.962,1/21/2006
-174.5,-20.5,1/21/2006,12:00,2006,1,21,185.5,-174.5,-20.5,16,0.08,5,0.355,22.188,0,0,0,0,0,0,0.185,11.563,0.62,38.75,1/21/2006
-174.5,-17.5,1/21/2006,12:00,2006,1,21,185.5,-174.5,-17.5,21,0.17,8.095,0.05,2.381,0,0,0,0,0,0,0.245,11.667,0.465,22.143,1/21/2006
-175.5,-21.5,1/22/2006,12:00,2006,1,22,184.5,-175.5,-21.5,14,0.18,12.857,0,0,0,0,0,0,0,0,0.12,8.571,0.3,21.429,1/22/2006
-175.5,-20.5,1/22/2006,12:00,2006,1,22,184.5,-175.5,-20.5,20,0.08,4,0,0,0,0,0,0,0,0,0.1,5,0.18,9,1/22/2006
-175.5,-19.5,1/22/2006,12:00,2006,1,22,184.5,-175.5,-19.5,20,0.07,3.5,0.1,5,0,0,0,0,0,0,0.1,5,0.27,13.5,1/22/2006
-175.5,-18.5,1/22/2006,12:00,2006,1,22,184.5,-175.5,-18.5,53,0.185,3.491,0.12,2.264,0,0,0,0,0,0,1.16,21.887,1.465,27.642,1/22/2006
-175.5,-17.5,1/22/2006,12:00,2006,1,22,184.5,-175.5,-17.5,21,0.17,8.095,0.03,1.429,0,0,0,0,0,0,0.21,10,0.41,19.524,1/22/2006
-176.5,-21.5,1/23/2006,12:00,2006,1,23,183.5,-176.5,-21.5,14,0.08,5.714,0.06,4.286,0,0,0,0,0,0,0.24,17.143,0.38,27.143,1/23/2006
-175.5,-19.5,1/23/2006,12:00,2006,1,23,184.5,-175.5,-19.5,20,0.07,3.5,0.05,2.5,0,0,0,0,0,0,0.06,3,0.18,9,1/23/2006
-175.5,-18.5,1/23/2006,12:00,2006,1,23,184.5,-175.5,-18.5,55,0.05,0.909,0.065,1.182,0,0,0,0,0,0,0.755,13.727,0.87,15.818,1/23/2006
-175.5,-17.5,1/23/2006,12:00,2006,1,23,184.5,-175.5,-17.5,41,0.195,4.756,0,0,0,0,0,0,0,0,0.27,6.585,0.465,11.341,1/23/2006
-175.5,-19.5,1/24/2006,12:00,2006,1,24,184.5,-175.5,-19.5,20,0.08,4,0.1,5,0,0,0,0,0,0,0.04,2,0.22,11,1/24/2006
-175.5,-18.5,1/24/2006,12:00,2006,1,24,184.5,-175.5,-18.5,34,0.04,1.176,0.03,0.882,0,0,0,0,0,0,0.5,14.706,0.57,16.765,1/24/2006
-175.5,-17.5,1/24/2006,12:00,2006,1,24,184.5,-175.5,-17.5,67,0.248,3.701,0.11,1.642,0,0,0,0,0,0,0.76,11.343,1.118,16.687,1/24/2006
-176.5,-21.5,1/25/2006,12:00,2006,1,25,183.5,-176.5,-21.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/25/2006
-175.5,-19.5,1/25/2006,12:00,2006,1,25,184.5,-175.5,-19.5,20,0.06,3,0.04,2,0,0,0,0,0,0,0.06,3,0.16,8,1/25/2006
-175.5,-18.5,1/25/2006,12:00,2006,1,25,184.5,-175.5,-18.5,60,0.08,1.333,0.02,0.333,0,0,0,0,0,0,1.19,19.833,1.29,21.5,1/25/2006
-175.5,-17.5,1/25/2006,12:00,2006,1,25,184.5,-175.5,-17.5,20,0.1,5,0,0,0,0,0,0,0,0,0.12,6,0.22,11,1/25/2006
-174.5,-17.5,1/25/2006,12:00,2006,1,25,185.5,-174.5,-17.5,21,0.153,7.286,0,0,0,0,0,0,0,0,0,0,0.153,7.286,1/25/2006
-176.5,-21.5,1/26/2006,12:00,2006,1,26,183.5,-176.5,-21.5,14,0.12,8.571,0,0,0,0,0,0,0,0,0.025,1.786,0.145,10.357,1/26/2006
-175.5,-19.5,1/26/2006,12:00,2006,1,26,184.5,-175.5,-19.5,43,0.215,5,0.06,1.395,0,0,0,0,0,0,0.4,9.302,0.675,15.698,1/26/2006
-175.5,-17.5,1/26/2006,12:00,2006,1,26,184.5,-175.5,-17.5,20,0.13,6.5,0.1,5,0,0,0,0,0,0,0.025,1.25,0.255,12.75,1/26/2006
-174.5,-20.5,1/26/2006,12:00,2006,1,26,185.5,-174.5,-20.5,16,0.015,0.938,0.14,8.75,0,0,0,0,0,0,0.24,15,0.395,24.688,1/26/2006
-174.5,-18.5,1/26/2006,12:00,2006,1,26,185.5,-174.5,-18.5,60,0.11,1.833,0.03,0.5,0,0,0,0,0,0,0.455,7.583,0.595,9.917,1/26/2006
-174.5,-17.5,1/26/2006,12:00,2006,1,26,185.5,-174.5,-17.5,21,0.136,6.476,0.035,1.667,0,0,0,0,0,0,0.175,8.333,0.346,16.476,1/26/2006
-175.5,-19.5,1/27/2006,12:00,2006,1,27,184.5,-175.5,-19.5,43,0.1,2.326,0.2,4.651,0,0,0,0,0,0,0.39,9.07,0.69,16.047,1/27/2006
-175.5,-18.5,1/27/2006,12:00,2006,1,27,184.5,-175.5,-18.5,34,0,0,0.06,1.765,0,0,0,0,0,0,0.12,3.529,0.18,5.294,1/27/2006
-175.5,-17.5,1/27/2006,12:00,2006,1,27,184.5,-175.5,-17.5,41,0.196,4.78,0,0,0,0,0,0,0,0,0.175,4.268,0.371,9.049,1/27/2006
-174.5,-20.5,1/27/2006,12:00,2006,1,27,185.5,-174.5,-20.5,16,0.015,0.938,0.21,13.125,0,0,0,0,0,0,0.38,23.75,0.605,37.813,1/27/2006
-174.5,-17.5,1/27/2006,12:00,2006,1,27,185.5,-174.5,-17.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/27/2006
-175.5,-19.5,1/28/2006,12:00,2006,1,28,184.5,-175.5,-19.5,43,0.105,2.442,0.37,8.605,0,0,0,0,0,0,0.35,8.14,0.825,19.186,1/28/2006
-175.5,-18.5,1/28/2006,12:00,2006,1,28,184.5,-175.5,-18.5,20,0.02,1,0.02,1,0,0,0,0,0,0,0,0,0.04,2,1/28/2006
-173.5,-20.5,1/28/2006,12:00,2006,1,28,186.5,-173.5,-20.5,16,0.03,1.875,0.075,4.688,0,0,0,0,0,0,0.705,44.063,0.81,50.625,1/28/2006
-173.5,-18.5,1/28/2006,12:00,2006,1,28,186.5,-173.5,-18.5,26,0.075,2.885,0.02,0.769,0,0,0,0,0,0,0.605,23.269,0.7,26.923,1/28/2006
-176.5,-19.5,1/29/2006,12:00,2006,1,29,183.5,-176.5,-19.5,21,0.119,5.667,0.105,5,0,0,0,0,0,0,0.245,11.667,0.469,22.333,1/29/2006
-175.5,-20.5,1/29/2006,12:00,2006,1,29,184.5,-175.5,-20.5,34,0.11,3.235,0.04,1.176,0,0,0,0,0,0,0.2,5.882,0.35,10.294,1/29/2006
-175.5,-19.5,1/29/2006,12:00,2006,1,29,184.5,-175.5,-19.5,38,0.125,3.289,0.1,2.632,0,0,0,0,0,0,0.24,6.316,0.465,12.237,1/29/2006
-174.5,-19.5,1/29/2006,12:00,2006,1,29,185.5,-174.5,-19.5,23.5,0,0,0.2,8.511,0,0,0,0,0,0,0.3,12.766,0.5,21.277,1/29/2006
-173.5,-20.5,1/29/2006,12:00,2006,1,29,186.5,-173.5,-20.5,16,0,0,0.125,7.813,0,0,0,0,0,0,0.53,33.125,0.655,40.938,1/29/2006
-173.5,-18.5,1/29/2006,12:00,2006,1,29,186.5,-173.5,-18.5,26,0.015,0.577,0,0,0,0,0,0,0,0,0.485,18.654,0.5,19.231,1/29/2006
-175.5,-20.5,1/30/2006,12:00,2006,1,30,184.5,-175.5,-20.5,34,0.13,3.824,0.03,0.882,0,0,0,0,0,0,0.4,11.765,0.56,16.471,1/30/2006
-175.5,-19.5,1/30/2006,12:00,2006,1,30,184.5,-175.5,-19.5,23,0,0,0.04,1.739,0,0,0,0,0,0,0.3,13.043,0.34,14.783,1/30/2006
-174.5,-20.5,1/30/2006,12:00,2006,1,30,185.5,-174.5,-20.5,16,0.015,0.938,0.075,4.688,0,0,0,0,0,0,0.1,6.25,0.19,11.875,1/30/2006
-173.5,-18.5,1/30/2006,12:00,2006,1,30,186.5,-173.5,-18.5,24,0.03,1.25,0,0,0,0,0,0,0,0,0.05,2.083,0.08,3.333,1/30/2006
-175.5,-20.5,1/31/2006,12:00,2006,1,31,184.5,-175.5,-20.5,48,0.14,2.917,0.015,0.313,0,0,0,0,0,0,0.28,5.833,0.435,9.063,1/31/2006
-173.5,-20.5,1/31/2006,12:00,2006,1,31,186.5,-173.5,-20.5,16,0.015,0.938,0.115,7.188,0,0,0,0,0,0,0.505,31.563,0.635,39.688,1/31/2006
-175.5,-20.5,2/1/2006,12:00,2006,2,1,184.5,-175.5,-20.5,49,0.145,2.959,0.12,2.449,0,0,0,0,0,0,0.545,11.122,0.81,16.531,2/1/2006
-174.5,-20.5,2/1/2006,12:00,2006,2,1,185.5,-174.5,-20.5,14,0.015,1.071,0.06,4.286,0,0,0,0,0,0,1,71.429,1.075,76.786,2/1/2006
-175.5,-20.5,2/2/2006,12:00,2006,2,2,184.5,-175.5,-20.5,27,0.255,9.444,0,0,0,0,0,0,0,0,0.06,2.222,0.315,11.667,2/2/2006
-173.5,-19.5,2/2/2006,12:00,2006,2,2,186.5,-173.5,-19.5,14,0.015,1.071,0,0,0,0,0,0,0,0,0.75,53.571,0.765,54.643,2/2/2006
-175.5,-20.5,2/3/2006,12:00,2006,2,3,184.5,-175.5,-20.5,27,0.075,2.778,0.08,2.963,0,0,0,0,0,0,0.105,3.889,0.26,9.63,2/3/2006
-173.5,-19.5,2/3/2006,12:00,2006,2,3,186.5,-173.5,-19.5,14,0.03,2.143,0.07,5,0,0,0,0,0,0,0.6,42.857,0.7,50,2/3/2006
-175.5,-20.5,2/4/2006,12:00,2006,2,4,184.5,-175.5,-20.5,27,0.06,2.222,0.025,0.926,0,0,0,0,0,0,0.03,1.111,0.115,4.259,2/4/2006
-173.5,-19.5,2/4/2006,12:00,2006,2,4,186.5,-173.5,-19.5,14,0,0,0,0,0,0,0,0,0,0,0.45,32.143,0.45,32.143,2/4/2006
-175.5,-20.5,2/5/2006,12:00,2006,2,5,184.5,-175.5,-20.5,27,0.195,7.222,0,0,0,0,0,0,0,0,0.09,3.333,0.285,10.556,2/5/2006
-173.5,-20.5,2/5/2006,12:00,2006,2,5,186.5,-173.5,-20.5,71,0.135,1.901,0.1,1.408,0,0,0,0,0,0,1.25,17.606,1.485,20.915,2/5/2006
-176.5,-20.5,2/6/2006,12:00,2006,2,6,183.5,-176.5,-20.5,29,0.18,6.207,0.025,0.862,0,0,0,0,0,0,0.215,7.414,0.42,14.483,2/6/2006
-173.5,-20.5,2/6/2006,12:00,2006,2,6,186.5,-173.5,-20.5,57,0.04,0.702,0.1,1.754,0,0,0,0,0,0,0.95,16.667,1.09,19.123,2/6/2006
-172.5,-16.5,2/6/2006,12:00,2006,2,6,187.5,-172.5,-16.5,32,0.432,13.5,0.104,3.25,0,0,0,0,0,0,0.16,5,0.696,21.75,2/6/2006
-175.5,-20.5,2/7/2006,12:00,2006,2,7,184.5,-175.5,-20.5,29,0.195,6.724,0,0,0,0,0,0,0,0,0.57,19.655,0.765,26.379,2/7/2006
-173.5,-20.5,2/7/2006,12:00,2006,2,7,186.5,-173.5,-20.5,98,0.215,2.194,0.12,1.224,0,0,0,0,0,0,1.97,20.102,2.305,23.52,2/7/2006
-176.5,-20.5,2/8/2006,12:00,2006,2,8,183.5,-176.5,-20.5,21,0.09,4.286,0.03,1.429,0,0,0,0,0,0,0.06,2.857,0.18,8.571,2/8/2006
-175.5,-20.5,2/8/2006,12:00,2006,2,8,184.5,-175.5,-20.5,20,0.045,2.25,0,0,0,0,0,0,0,0,0.12,6,0.165,8.25,2/8/2006
-174.5,-21.5,2/8/2006,12:00,2006,2,8,185.5,-174.5,-21.5,16,0.04,2.5,0,0,0,0,0,0,0,0,0.22,13.75,0.26,16.25,2/8/2006
-173.5,-20.5,2/8/2006,12:00,2006,2,8,186.5,-173.5,-20.5,81.5,0.195,2.393,0.11,1.35,0,0,0,0,0,0,1.31,16.074,1.615,19.816,2/8/2006
-176.5,-20.5,2/9/2006,12:00,2006,2,9,183.5,-176.5,-20.5,21,0.144,6.857,0.035,1.667,0,0,0,0,0,0,0.03,1.429,0.209,9.952,2/9/2006
-174.5,-21.5,2/9/2006,12:00,2006,2,9,185.5,-174.5,-21.5,16,0.06,3.75,0.04,2.5,0,0,0,0,0,0,0.06,3.75,0.16,10,2/9/2006
-174.5,-20.5,2/9/2006,12:00,2006,2,9,185.5,-174.5,-20.5,14,0,0,0.06,4.286,0,0,0,0,0,0,0.95,67.857,1.01,72.143,2/9/2006
-173.5,-20.5,2/9/2006,12:00,2006,2,9,186.5,-173.5,-20.5,81.5,0.12,1.472,0.12,1.472,0,0,0,0,0,0,1.07,13.129,1.31,16.074,2/9/2006
-176.5,-20.5,2/10/2006,12:00,2006,2,10,183.5,-176.5,-20.5,21,0.126,6,0.025,1.19,0,0,0,0,0,0,0.055,2.619,0.206,9.81,2/10/2006
-175.5,-20.5,2/10/2006,12:00,2006,2,10,184.5,-175.5,-20.5,20,0.08,4,0.04,2,0,0,0,0,0,0,0.12,6,0.24,12,2/10/2006
-174.5,-21.5,2/10/2006,12:00,2006,2,10,185.5,-174.5,-21.5,16,0.04,2.5,0.22,13.75,0,0,0,0,0,0,0.04,2.5,0.3,18.75,2/10/2006
-173.5,-20.5,2/10/2006,12:00,2006,2,10,186.5,-173.5,-20.5,82,0.12,1.463,0.04,0.488,0,0,0,0,0,0,0.66,8.049,0.82,10,2/10/2006
-173.5,-19.5,2/10/2006,12:00,2006,2,10,186.5,-173.5,-19.5,14,0.015,1.071,0.08,5.714,0,0,0,0,0,0,0.36,25.714,0.455,32.5,2/10/2006
-176.5,-20.5,2/11/2006,12:00,2006,2,11,183.5,-176.5,-20.5,41,0.264,6.439,0.055,1.341,0,0,0,0,0,0,0.12,2.927,0.439,10.707,2/11/2006
-174.5,-21.5,2/11/2006,12:00,2006,2,11,185.5,-174.5,-21.5,16,0.02,1.25,0.145,9.063,0,0,0,0,0,0,0.08,5,0.245,15.313,2/11/2006
-173.5,-19.5,2/11/2006,12:00,2006,2,11,186.5,-173.5,-19.5,14,0,0,0.06,4.286,0,0,0,0,0,0,0.24,17.143,0.3,21.429,2/11/2006
