lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-175.5,-19.5,4/3/2010,12:00,2010,4,3,184.5,-175.5,-19.5,16.5,0.03,1.818,0.03,1.818,0,0,0,0,0,0,0,0,0.06,3.636,4/3/2010
-173.5,-19.5,4/4/2010,12:00,2010,4,4,186.5,-173.5,-19.5,16.5,0.18,10.909,0.04,2.424,0,0,0,0,0,0,0,0,0.22,13.333,4/4/2010
-173.5,-19.5,4/5/2010,12:00,2010,4,5,186.5,-173.5,-19.5,16.5,0.16,9.697,0,0,0,0,0,0,0,0,0,0,0.16,9.697,4/5/2010
-173.5,-20.5,4/6/2010,12:00,2010,4,6,186.5,-173.5,-20.5,16.5,0.185,11.212,0.125,7.576,0,0,0,0,0,0,0,0,0.31,18.788,4/6/2010
-175.5,-21.5,4/7/2010,12:00,2010,4,7,184.5,-175.5,-21.5,20,0,0,0,0,0,0,0,0,0,0,0.02,1,0.02,1,4/7/2010
-176.5,-21.5,4/9/2010,12:00,2010,4,9,183.5,-176.5,-21.5,20,0.015,0.75,0,0,0,0,0,0,0,0,0.1,5,0.115,5.75,4/9/2010
-176.5,-21.5,4/10/2010,12:00,2010,4,10,183.5,-176.5,-21.5,20,0.015,0.75,0,0,0,0,0,0,0,0,0.18,9,0.195,9.75,4/10/2010
-174.5,-20.5,4/10/2010,12:00,2010,4,10,185.5,-174.5,-20.5,15,0.15,10,0.09,6,0,0,0,0,0,0,0.08,5.333,0.32,21.333,4/10/2010
-176.5,-21.5,4/11/2010,12:00,2010,4,11,183.5,-176.5,-21.5,19,0.09,4.737,0.06,3.158,0,0,0,0,0,0,0.06,3.158,0.21,11.053,4/11/2010
-176.5,-21.5,4/12/2010,12:00,2010,4,12,183.5,-176.5,-21.5,19,0.075,3.947,0,0,0,0,0,0,0,0,0.04,2.105,0.115,6.053,4/12/2010
-175.5,-21.5,4/13/2010,12:00,2010,4,13,184.5,-175.5,-21.5,19,0.03,1.579,0.03,1.579,0,0,0,0,0,0,0,0,0.06,3.158,4/13/2010
-174.5,-20.5,4/13/2010,12:00,2010,4,13,185.5,-174.5,-20.5,15,0.17,11.333,0.06,4,0,0,0,0,0,0,0.03,2,0.26,17.333,4/13/2010
-174.5,-21.5,4/14/2010,12:00,2010,4,14,185.5,-174.5,-21.5,15,0.225,15,0.08,5.333,0,0,0,0,0,0,0,0,0.305,20.333,4/14/2010
-174.5,-21.5,4/15/2010,12:00,2010,4,15,185.5,-174.5,-21.5,15,0.12,8,0.2,13.333,0,0,0,0,0,0,0.06,4,0.38,25.333,4/15/2010
-174.5,-21.5,4/16/2010,12:00,2010,4,16,185.5,-174.5,-21.5,15,0.06,4,0,0,0,0,0,0,0,0,0,0,0.06,4,4/16/2010
-174.5,-21.5,4/17/2010,12:00,2010,4,17,185.5,-174.5,-21.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/17/2010
-174.5,-21.5,4/18/2010,12:00,2010,4,18,185.5,-174.5,-21.5,20,0.105,5.25,0.1,5,0,0,0,0,0,0,0.02,1,0.225,11.25,4/18/2010
-174.5,-20.5,4/18/2010,12:00,2010,4,18,185.5,-174.5,-20.5,15,0.025,1.667,0,0,0,0,0,0,0,0,0,0,0.025,1.667,4/18/2010
-174.5,-21.5,4/19/2010,12:00,2010,4,19,185.5,-174.5,-21.5,20,0.06,3,0.12,6,0,0,0,0,0,0,0,0,0.18,9,4/19/2010
-174.5,-21.5,4/20/2010,12:00,2010,4,20,185.5,-174.5,-21.5,20,0.075,3.75,0.02,1,0,0,0,0,0,0,0,0,0.095,4.75,4/20/2010
-174.5,-21.5,4/21/2010,12:00,2010,4,21,185.5,-174.5,-21.5,19,0.075,3.947,0.02,1.053,0,0,0,0,0,0,0,0,0.095,5,4/21/2010
-174.5,-21.5,4/22/2010,12:00,2010,4,22,185.5,-174.5,-21.5,19,0.06,3.158,0.1,5.263,0,0,0,0,0,0,0,0,0.16,8.421,4/22/2010
-174.5,-21.5,4/24/2010,12:00,2010,4,24,185.5,-174.5,-21.5,19,0.03,1.579,0.02,1.053,0,0,0,0,0,0,0,0,0.05,2.632,4/24/2010
-175.5,-20.5,5/4/2010,12:00,2010,5,4,184.5,-175.5,-20.5,20,0.12,6,0.06,3,0,0,0,0,0,0,0.03,1.5,0.21,10.5,5/4/2010
-175.5,-20.5,5/5/2010,12:00,2010,5,5,184.5,-175.5,-20.5,20,0,0,0.09,4.5,0,0,0,0,0,0,0.04,2,0.13,6.5,5/5/2010
-175.5,-20.5,5/6/2010,12:00,2010,5,6,184.5,-175.5,-20.5,19,0.045,2.368,0.06,3.158,0,0,0,0,0,0,0.02,1.053,0.125,6.579,5/6/2010
-175.5,-20.5,5/7/2010,12:00,2010,5,7,184.5,-175.5,-20.5,19,0.015,0.789,0.03,1.579,0,0,0,0,0,0,0,0,0.045,2.368,5/7/2010
-174.5,-20.5,5/7/2010,12:00,2010,5,7,185.5,-174.5,-20.5,29.6,0.243,8.209,0.487,16.453,0,0,0,0,0,0,0,0,0.73,24.662,5/7/2010
-175.5,-20.5,5/8/2010,12:00,2010,5,8,184.5,-175.5,-20.5,18,0.075,4.167,0.09,5,0,0,0,0,0,0,0.04,2.222,0.205,11.389,5/8/2010
-174.5,-21.5,5/9/2010,12:00,2010,5,9,185.5,-174.5,-21.5,14.8,0.45,30.405,0.38,25.676,0,0,0,0,0,0,0,0,0.83,56.081,5/9/2010
-174.5,-21.5,5/10/2010,12:00,2010,5,10,185.5,-174.5,-21.5,14.8,0.45,30.405,0.14,9.459,0,0,0,0,0,0,0.05,3.378,0.64,43.243,5/10/2010
-174.5,-20.5,5/11/2010,12:00,2010,5,11,185.5,-174.5,-20.5,14.8,0.1,6.757,0.115,7.77,0,0,0,0,0,0,0.04,2.703,0.255,17.23,5/11/2010
-174.5,-21.5,5/16/2010,12:00,2010,5,16,185.5,-174.5,-21.5,14.8,0.18,12.162,0.09,6.081,0,0,0,0,0,0,0.06,4.054,0.33,22.297,5/16/2010
