lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-174.5,-18.5,2/1/2004,12:00,2004,2,1,185.5,-174.5,-18.5,64,0.28,4.375,0.03,0.469,0,0,0,0,0,0,0.65,10.156,0.96,15,2/1/2004
-174.5,-17.5,2/1/2004,12:00,2004,2,1,185.5,-174.5,-17.5,43,0.4,9.302,0.12,2.791,0,0,0,0,0,0,0.07,1.628,0.59,13.721,2/1/2004
-175.5,-17.5,2/2/2004,12:00,2004,2,2,184.5,-175.5,-17.5,22,0.13,5.909,0.03,1.364,0,0,0,0,0,0,0.06,2.727,0.22,10,2/2/2004
-174.5,-18.5,2/2/2004,12:00,2004,2,2,185.5,-174.5,-18.5,85,0.18,2.118,0.03,0.353,0,0,0,0,0,0,0.93,10.941,1.14,13.412,2/2/2004
-174.5,-17.5,2/2/2004,12:00,2004,2,2,185.5,-174.5,-17.5,20,0.12,6,0.09,4.5,0,0,0,0,0,0,0,0,0.21,10.5,2/2/2004
-175.5,-18.5,2/3/2004,12:00,2004,2,3,184.5,-175.5,-18.5,42,0,0,0.06,1.429,0,0,0,0,0,0,0.03,0.714,0.09,2.143,2/3/2004
-175.5,-17.5,2/3/2004,12:00,2004,2,3,184.5,-175.5,-17.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/3/2004
-174.5,-18.5,2/3/2004,12:00,2004,2,3,185.5,-174.5,-18.5,44,0,0,0,0,0,0,0,0,0,0,0.15,3.409,0.15,3.409,2/3/2004
-175.5,-18.5,2/4/2004,12:00,2004,2,4,184.5,-175.5,-18.5,43,0.1,2.326,0.2,4.651,0,0,0,0,0,0,0.14,3.256,0.44,10.233,2/4/2004
-174.5,-19.5,2/4/2004,12:00,2004,2,4,185.5,-174.5,-19.5,44,0,0,0,0,0,0,0,0,0,0,0.9,20.455,0.9,20.455,2/4/2004
-175.5,-24.5,2/5/2004,12:00,2004,2,5,184.5,-175.5,-24.5,14,0,0,0.2,14.286,0,0,0,0,0,0,0,0,0.2,14.286,2/5/2004
-175.5,-19.5,2/5/2004,12:00,2004,2,5,184.5,-175.5,-19.5,22,0.02,0.909,0,0,0,0,0,0,0,0,0.27,12.273,0.29,13.182,2/5/2004
-175.5,-18.5,2/5/2004,12:00,2004,2,5,184.5,-175.5,-18.5,41,0.02,0.488,0.28,6.829,0,0,0,0,0,0,0.26,6.341,0.56,13.659,2/5/2004
-174.5,-19.5,2/5/2004,12:00,2004,2,5,185.5,-174.5,-19.5,22,0.02,0.909,0.04,1.818,0,0,0,0,0,0,0.17,7.727,0.23,10.455,2/5/2004
-176.5,-20.5,2/6/2004,12:00,2004,2,6,183.5,-176.5,-20.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/6/2004
-175.5,-23.5,2/6/2004,12:00,2004,2,6,184.5,-175.5,-23.5,14,0.075,5.357,0.04,2.857,0,0,0,0,0,0,0,0,0.115,8.214,2/6/2004
-175.5,-19.5,2/6/2004,12:00,2004,2,6,184.5,-175.5,-19.5,22,0.04,1.818,0.02,0.909,0,0,0,0,0,0,0.14,6.364,0.2,9.091,2/6/2004
-175.5,-18.5,2/6/2004,12:00,2004,2,6,184.5,-175.5,-18.5,21,0,0,0.05,2.381,0,0,0,0,0,0,0.12,5.714,0.17,8.095,2/6/2004
-174.5,-19.5,2/6/2004,12:00,2004,2,6,185.5,-174.5,-19.5,22,0,0,0,0,0,0,0,0,0,0,0.1,4.545,0.1,4.545,2/6/2004
-176.5,-19.5,2/7/2004,12:00,2004,2,7,183.5,-176.5,-19.5,20,0.036,1.8,0,0,0,0,0,0,0,0,0.04,2,0.076,3.8,2/7/2004
-175.5,-20.5,2/7/2004,12:00,2004,2,7,184.5,-175.5,-20.5,22,0.02,0.909,0.03,1.364,0,0,0,0,0,0,0.45,20.455,0.5,22.727,2/7/2004
-175.5,-19.5,2/7/2004,12:00,2004,2,7,184.5,-175.5,-19.5,22,0.1,4.545,0.06,2.727,0,0,0,0,0,0,0.3,13.636,0.46,20.909,2/7/2004
-175.5,-18.5,2/7/2004,12:00,2004,2,7,184.5,-175.5,-18.5,21,0,0,0,0,0,0,0,0,0,0,0.07,3.333,0.07,3.333,2/7/2004
-174.5,-23.5,2/7/2004,12:00,2004,2,7,185.5,-174.5,-23.5,14,0.015,1.071,0,0,0,0,0,0,0,0,0.06,4.286,0.075,5.357,2/7/2004
-176.5,-18.5,2/8/2004,12:00,2004,2,8,183.5,-176.5,-18.5,20,0,0,0,0,0,0,0,0,0,0,0.04,2,0.04,2,2/8/2004
-175.5,-20.5,2/8/2004,12:00,2004,2,8,184.5,-175.5,-20.5,22,0.1,4.545,0,0,0,0,0,0,0,0,0.08,3.636,0.18,8.182,2/8/2004
-175.5,-19.5,2/8/2004,12:00,2004,2,8,184.5,-175.5,-19.5,43,0.14,3.256,0.05,1.163,0,0,0,0,0,0,0.5,11.628,0.69,16.047,2/8/2004
-174.5,-22.5,2/8/2004,12:00,2004,2,8,185.5,-174.5,-22.5,14,0,0,0.16,11.429,0,0,0,0,0,0,0,0,0.16,11.429,2/8/2004
-175.5,-20.5,2/9/2004,12:00,2004,2,9,184.5,-175.5,-20.5,22,0.02,0.909,0,0,0,0,0,0,0,0,0.31,14.091,0.33,15,2/9/2004
-175.5,-18.5,2/9/2004,12:00,2004,2,9,184.5,-175.5,-18.5,20,0,0,0,0,0,0,0,0,0,0,0.06,3,0.06,3,2/9/2004
-175.5,-17.5,2/9/2004,12:00,2004,2,9,184.5,-175.5,-17.5,42,0.19,4.524,0,0,0,0,0,0,0,0,0.1,2.381,0.29,6.905,2/9/2004
-176.5,-18.5,2/10/2004,12:00,2004,2,10,183.5,-176.5,-18.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/10/2004
-175.5,-20.5,2/10/2004,12:00,2004,2,10,184.5,-175.5,-20.5,18,0,0,0,0,0,0,0,0,0,0,0.315,17.5,0.315,17.5,2/10/2004
-175.5,-16.5,2/10/2004,12:00,2004,2,10,184.5,-175.5,-16.5,42,0.12,2.857,0,0,0,0,0,0,0,0,0.12,2.857,0.24,5.714,2/10/2004
-176.5,-18.5,2/11/2004,12:00,2004,2,11,183.5,-176.5,-18.5,20,0.018,0.9,0,0,0,0,0,0,0,0,0,0,0.018,0.9,2/11/2004
-175.5,-20.5,2/11/2004,12:00,2004,2,11,184.5,-175.5,-20.5,20.5,0,0,0,0,0,0,0,0,0,0,0.45,21.951,0.45,21.951,2/11/2004
-175.5,-19.5,2/11/2004,12:00,2004,2,11,184.5,-175.5,-19.5,21,0.06,2.857,0,0,0,0,0,0,0,0,0.06,2.857,0.12,5.714,2/11/2004
-175.5,-18.5,2/11/2004,12:00,2004,2,11,184.5,-175.5,-18.5,21,0.09,4.286,0,0,0,0,0,0,0,0,0,0,0.09,4.286,2/11/2004
-176.5,-20.5,2/12/2004,12:00,2004,2,12,183.5,-176.5,-20.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/12/2004
-176.5,-19.5,2/12/2004,12:00,2004,2,12,183.5,-176.5,-19.5,39,0.15,3.846,0,0,0,0,0,0,0,0,0.08,2.051,0.23,5.897,2/12/2004
-175.5,-20.5,2/12/2004,12:00,2004,2,12,184.5,-175.5,-20.5,20.5,0,0,0.04,1.951,0,0,0,0,0,0,0.475,23.171,0.515,25.122,2/12/2004
-175.5,-19.5,2/12/2004,12:00,2004,2,12,184.5,-175.5,-19.5,21,0.2,9.524,0,0,0,0,0,0,0,0,0.04,1.905,0.24,11.429,2/12/2004
-174.5,-18.5,2/12/2004,12:00,2004,2,12,185.5,-174.5,-18.5,21,0.09,4.286,0,0,0,0,0,0,0,0,0,0,0.09,4.286,2/12/2004
-176.5,-20.5,2/13/2004,12:00,2004,2,13,183.5,-176.5,-20.5,21,0.05,2.381,0,0,0,0,0,0,0,0,0.02,0.952,0.07,3.333,2/13/2004
-176.5,-19.5,2/13/2004,12:00,2004,2,13,183.5,-176.5,-19.5,21,0.03,1.429,0,0,0,0,0,0,0,0,0.03,1.429,0.06,2.857,2/13/2004
-175.5,-20.5,2/13/2004,12:00,2004,2,13,184.5,-175.5,-20.5,62,0.085,1.371,0.06,0.968,0,0,0,0,0,0,0.8,12.903,0.945,15.242,2/13/2004
-175.5,-16.5,2/13/2004,12:00,2004,2,13,184.5,-175.5,-16.5,32,0.135,4.219,0.02,0.625,0,0,0,0,0,0,0.135,4.219,0.29,9.063,2/13/2004
-176.5,-21.5,2/14/2004,12:00,2004,2,14,183.5,-176.5,-21.5,20,0.018,0.9,0,0,0,0,0,0,0,0,0,0,0.018,0.9,2/14/2004
-175.5,-20.5,2/14/2004,12:00,2004,2,14,184.5,-175.5,-20.5,21,0.13,6.19,0.03,1.429,0,0,0,0,0,0,0,0,0.16,7.619,2/14/2004
-175.5,-19.5,2/14/2004,12:00,2004,2,14,184.5,-175.5,-19.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/14/2004
-176.5,-20.5,2/15/2004,12:00,2004,2,15,183.5,-176.5,-20.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/15/2004
-176.5,-19.5,2/15/2004,12:00,2004,2,15,183.5,-176.5,-19.5,21,0.03,1.429,0,0,0,0,0,0,0,0,0.03,1.429,0.06,2.857,2/15/2004
-175.5,-20.5,2/15/2004,12:00,2004,2,15,184.5,-175.5,-20.5,21,0.15,7.143,0,0,0,0,0,0,0,0,0.03,1.429,0.18,8.571,2/15/2004
-175.5,-18.5,2/15/2004,12:00,2004,2,15,184.5,-175.5,-18.5,42,0,0,0,0,0,0,0,0,0,0,0.03,0.714,0.03,0.714,2/15/2004
-176.5,-20.5,2/16/2004,12:00,2004,2,16,183.5,-176.5,-20.5,60,0.05,0.833,0.02,0.333,0,0,0,0,0,0,0.14,2.333,0.21,3.5,2/16/2004
-176.5,-18.5,2/16/2004,12:00,2004,2,16,183.5,-176.5,-18.5,21,0,0,0,0,0,0,0,0,0,0,0.07,3.333,0.07,3.333,2/16/2004
-175.5,-19.5,2/16/2004,12:00,2004,2,16,184.5,-175.5,-19.5,21,0,0,0.05,2.381,0,0,0,0,0,0,0.3,14.286,0.35,16.667,2/16/2004
-175.5,-18.5,2/16/2004,12:00,2004,2,16,184.5,-175.5,-18.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/16/2004
-176.5,-20.5,2/17/2004,12:00,2004,2,17,183.5,-176.5,-20.5,42,0.06,1.429,0,0,0,0,0,0,0,0,0.07,1.667,0.13,3.095,2/17/2004
-176.5,-18.5,2/17/2004,12:00,2004,2,17,183.5,-176.5,-18.5,21,0.13,6.19,0,0,0,0,0,0,0,0,0.17,8.095,0.3,14.286,2/17/2004
-175.5,-19.5,2/17/2004,12:00,2004,2,17,184.5,-175.5,-19.5,42,0.19,4.524,0.1,2.381,0,0,0,0,0,0,0.25,5.952,0.54,12.857,2/17/2004
-174.5,-20.5,2/17/2004,12:00,2004,2,17,185.5,-174.5,-20.5,20,0,0,0,0,0,0,0,0,0,0,0.07,3.5,0.07,3.5,2/17/2004
-176.5,-21.5,2/18/2004,12:00,2004,2,18,183.5,-176.5,-21.5,21,0,0,0,0,0,0,0,0,0,0,0.03,1.429,0.03,1.429,2/18/2004
-175.5,-20.5,2/18/2004,12:00,2004,2,18,184.5,-175.5,-20.5,40,0,0,0,0,0,0,0,0,0,0,0.09,2.25,0.09,2.25,2/18/2004
-175.5,-19.5,2/18/2004,12:00,2004,2,18,184.5,-175.5,-19.5,63,0.28,4.444,0.1,1.587,0,0,0,0,0,0,0.34,5.397,0.72,11.429,2/18/2004
-174.5,-20.5,2/18/2004,12:00,2004,2,18,185.5,-174.5,-20.5,15,0,0,0,0,0,0,0,0,0,0,0.17,11.333,0.17,11.333,2/18/2004
-176.5,-21.5,2/19/2004,12:00,2004,2,19,183.5,-176.5,-21.5,42,0,0,0,0,0,0,0,0,0,0,0.1,2.381,0.1,2.381,2/19/2004
-175.5,-20.5,2/19/2004,12:00,2004,2,19,184.5,-175.5,-20.5,19,0.2,10.526,0.01,0.526,0,0,0,0,0,0,0.05,2.632,0.26,13.684,2/19/2004
-175.5,-19.5,2/19/2004,12:00,2004,2,19,184.5,-175.5,-19.5,42,0,0,0.03,0.714,0,0,0,0,0,0,0.16,3.81,0.19,4.524,2/19/2004
-175.5,-18.5,2/19/2004,12:00,2004,2,19,184.5,-175.5,-18.5,21,0,0,0.1,4.762,0,0,0,0,0,0,0.03,1.429,0.13,6.19,2/19/2004
-176.5,-21.5,2/20/2004,12:00,2004,2,20,183.5,-176.5,-21.5,21,0,0,0.02,0.952,0,0,0,0,0,0,0.06,2.857,0.08,3.81,2/20/2004
-176.5,-20.5,2/20/2004,12:00,2004,2,20,183.5,-176.5,-20.5,42,0.055,1.31,0.01,0.238,0,0,0,0,0,0,0.085,2.024,0.15,3.571,2/20/2004
-175.5,-19.5,2/20/2004,12:00,2004,2,20,184.5,-175.5,-19.5,63,0,0,0.1,1.587,0,0,0,0,0,0,0.21,3.333,0.31,4.921,2/20/2004
-176.5,-20.5,2/21/2004,12:00,2004,2,21,183.5,-176.5,-20.5,17,0.07,4.118,0.01,0.588,0,0,0,0,0,0,0.135,7.941,0.215,12.647,2/21/2004
-175.5,-19.5,2/21/2004,12:00,2004,2,21,184.5,-175.5,-19.5,105,0.06,0.571,0.07,0.667,0,0,0,0,0,0,0.44,4.19,0.57,5.429,2/21/2004
-176.5,-20.5,2/22/2004,12:00,2004,2,22,183.5,-176.5,-20.5,42,0,0,0.09,2.143,0,0,0,0,0,0,0.08,1.905,0.17,4.048,2/22/2004
-176.5,-19.5,2/22/2004,12:00,2004,2,22,183.5,-176.5,-19.5,16.5,0.18,10.909,0,0,0,0,0,0,0,0,0.225,13.636,0.405,24.545,2/22/2004
-175.5,-19.5,2/22/2004,12:00,2004,2,22,184.5,-175.5,-19.5,63,0,0,0.04,0.635,0,0,0,0,0,0,0.42,6.667,0.46,7.302,2/22/2004
-176.5,-19.5,2/23/2004,12:00,2004,2,23,183.5,-176.5,-19.5,21,0,0,0.04,1.905,0,0,0,0,0,0,0.23,10.952,0.27,12.857,2/23/2004
-175.5,-19.5,2/23/2004,12:00,2004,2,23,184.5,-175.5,-19.5,37.5,0.07,1.867,0.025,0.667,0,0,0.005,0.133,0,0,0.39,10.4,0.49,13.067,2/23/2004
-175.5,-19.5,3/1/2004,12:00,2004,3,1,184.5,-175.5,-19.5,20,0.03,1.5,0,0,0,0,0,0,0,0,0.28,14,0.31,15.5,3/1/2004
-175.5,-19.5,3/2/2004,12:00,2004,3,2,184.5,-175.5,-19.5,20,0.075,3.75,0.025,1.25,0,0,0,0,0,0,0.015,0.75,0.115,5.75,3/2/2004
-175.5,-19.5,3/3/2004,12:00,2004,3,3,184.5,-175.5,-19.5,20,0.18,9,0.02,1,0,0,0,0,0,0,0.095,4.75,0.295,14.75,3/3/2004
-175.5,-20.5,3/4/2004,12:00,2004,3,4,184.5,-175.5,-20.5,4.2,0,0,0,0,0,0,0.003,0.714,0,0,0.01,2.381,0.013,3.095,3/4/2004
-175.5,-19.5,3/4/2004,12:00,2004,3,4,184.5,-175.5,-19.5,20,0.015,0.75,0,0,0,0,0,0,0,0,0.09,4.5,0.105,5.25,3/4/2004
-172.5,-18.5,3/4/2004,12:00,2004,3,4,187.5,-172.5,-18.5,14,0,0,0.2,14.286,0,0,0,0,0,0,0.16,11.429,0.36,25.714,3/4/2004
-175.5,-20.5,3/5/2004,12:00,2004,3,5,184.5,-175.5,-20.5,25.32,0.105,4.147,0,0,0,0,0,0,0,0,0.06,2.37,0.165,6.517,3/5/2004
-172.5,-18.5,3/5/2004,12:00,2004,3,5,187.5,-172.5,-18.5,14,0.015,1.071,0.08,5.714,0,0,0,0,0,0,0.3,21.429,0.395,28.214,3/5/2004
-176.5,-20.5,3/6/2004,12:00,2004,3,6,183.5,-176.5,-20.5,5.7,0,0,0,0,0,0,0,0,0,0,0.045,7.895,0.045,7.895,3/6/2004
