lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-173.5,-20.5,1/22/2009,12:00,2009,1,22,186.5,-173.5,-20.5,18,0.204,11.333,0.056,3.111,0,0,0,0,0,0,0.117,6.5,0.377,20.944,1/22/2009
-175.5,-20.5,1/23/2009,12:00,2009,1,23,184.5,-175.5,-20.5,16.5,0.501,30.364,0.322,19.515,0,0,0,0,0,0,0.174,10.545,0.997,60.424,1/23/2009
-174.5,-21.5,1/23/2009,12:00,2009,1,23,185.5,-174.5,-21.5,16,0,0,0,0,0,0,0,0,0,0,0.498,31.125,0.498,31.125,1/23/2009
-173.5,-20.5,1/23/2009,12:00,2009,1,23,186.5,-173.5,-20.5,38,0.222,5.842,0.396,10.421,0,0,0,0,0,0,0.375,9.868,0.993,26.132,1/23/2009
-176.5,-20.5,1/24/2009,12:00,2009,1,24,183.5,-176.5,-20.5,16.5,0.585,35.455,0.054,3.273,0,0,0,0,0,0,0.586,35.515,1.225,74.242,1/24/2009
-175.5,-20.5,1/24/2009,12:00,2009,1,24,184.5,-175.5,-20.5,20,0.262,13.1,0.042,2.1,0,0,0,0,0,0,0.192,9.6,0.496,24.8,1/24/2009
-173.5,-20.5,1/24/2009,12:00,2009,1,24,186.5,-173.5,-20.5,18,0.064,3.556,0,0,0,0,0,0,0,0,0.059,3.278,0.123,6.833,1/24/2009
-175.5,-20.5,1/25/2009,12:00,2009,1,25,184.5,-175.5,-20.5,19,0.318,16.737,0.11,5.789,0,0,0,0,0,0,0.394,20.737,0.822,43.263,1/25/2009
-176.5,-21.5,1/26/2009,12:00,2009,1,26,183.5,-176.5,-21.5,16.5,0.668,40.485,0.027,1.636,0,0,0,0,0,0,0.427,25.879,1.122,68,1/26/2009
-175.5,-20.5,1/26/2009,12:00,2009,1,26,184.5,-175.5,-20.5,37,0.492,13.297,0.261,7.054,0,0,0,0,0,0,0.583,15.757,1.336,36.108,1/26/2009
-175.5,-20.5,1/27/2009,12:00,2009,1,27,184.5,-175.5,-20.5,36,0.864,24,0.247,6.861,0,0,0,0,0,0,0.449,12.472,1.56,43.333,1/27/2009
-176.5,-21.5,1/30/2009,12:00,2009,1,30,183.5,-176.5,-21.5,20,0.17,8.5,0.04,2,0,0,0,0,0,0,0.317,15.85,0.527,26.35,1/30/2009
-175.5,-21.5,1/31/2009,12:00,2009,1,31,184.5,-175.5,-21.5,20,0.102,5.1,0,0,0,0,0,0,0,0,0.245,12.25,0.347,17.35,1/31/2009
-174.5,-21.5,1/31/2009,12:00,2009,1,31,185.5,-174.5,-21.5,16,0.015,0.938,0,0,0,0,0,0,0,0,0.729,45.563,0.744,46.5,1/31/2009
-175.5,-21.5,2/1/2009,12:00,2009,2,1,184.5,-175.5,-21.5,19,0.085,4.474,0,0,0,0,0,0,0,0,0.127,6.684,0.212,11.158,2/1/2009
-174.5,-21.5,2/1/2009,12:00,2009,2,1,185.5,-174.5,-21.5,16,0,0,0,0,0,0,0,0,0,0,0.414,25.875,0.414,25.875,2/1/2009
-173.5,-20.5,2/1/2009,12:00,2009,2,1,186.5,-173.5,-20.5,16.5,0.17,10.303,0.096,5.818,0,0,0,0,0,0,0,0,0.266,16.121,2/1/2009
-175.5,-20.5,2/2/2009,12:00,2009,2,2,184.5,-175.5,-20.5,19,0.136,7.158,0,0,0,0,0,0,0,0,0.118,6.211,0.254,13.368,2/2/2009
-174.5,-21.5,2/2/2009,12:00,2009,2,2,185.5,-174.5,-21.5,16,0.045,2.813,0,0,0,0,0,0,0,0,0.331,20.688,0.376,23.5,2/2/2009
-174.5,-20.5,2/2/2009,12:00,2009,2,2,185.5,-174.5,-20.5,16.5,0,0,0.04,2.424,0,0,0,0,0,0,0.279,16.909,0.319,19.333,2/2/2009
-177.5,-22.5,2/3/2009,12:00,2009,2,3,182.5,-177.5,-22.5,26.95,0.465,17.254,0.07,2.597,0,0,0,0,0,0,0.075,2.783,0.61,22.635,2/3/2009
-174.5,-21.5,2/3/2009,12:00,2009,2,3,185.5,-174.5,-21.5,16,0.015,0.938,0,0,0,0,0,0,0,0,0.149,9.313,0.164,10.25,2/3/2009
-173.5,-21.5,2/4/2009,12:00,2009,2,4,186.5,-173.5,-21.5,16,0.06,3.75,0.287,17.938,0,0,0,0,0,0,0.282,17.625,0.629,39.313,2/4/2009
-176.5,-20.5,2/5/2009,12:00,2009,2,5,183.5,-176.5,-20.5,21,0.36,17.143,0,0,0,0,0,0,0,0,0.116,5.524,0.476,22.667,2/5/2009
-174.5,-21.5,2/5/2009,12:00,2009,2,5,185.5,-174.5,-21.5,16,0.06,3.75,0.09,5.625,0,0,0,0,0,0,0.464,29,0.614,38.375,2/5/2009
-177.5,-16.5,2/6/2009,12:00,2009,2,6,182.5,-177.5,-16.5,37,0.289,7.811,0.09,2.432,0,0,0,0,0,0,0.265,7.162,0.644,17.405,2/6/2009
-176.5,-20.5,2/6/2009,12:00,2009,2,6,183.5,-176.5,-20.5,21,0.476,22.667,0.07,3.333,0,0,0,0,0,0,0.139,6.619,0.685,32.619,2/6/2009
-176.5,-21.5,2/7/2009,12:00,2009,2,7,183.5,-176.5,-21.5,21.06,0.123,5.84,0,0,0,0,0,0,0,0,0.23,10.921,0.353,16.762,2/7/2009
-176.5,-20.5,2/7/2009,12:00,2009,2,7,183.5,-176.5,-20.5,21,0.18,8.571,0.035,1.667,0,0,0,0,0,0,0.185,8.81,0.4,19.048,2/7/2009
-175.5,-20.5,2/7/2009,12:00,2009,2,7,184.5,-175.5,-20.5,18,0.187,10.389,0.035,1.944,0,0,0,0,0,0,0.117,6.5,0.339,18.833,2/7/2009
-176.5,-21.5,2/8/2009,12:00,2009,2,8,183.5,-176.5,-21.5,39.06,0.199,5.095,0.047,1.203,0,0,0,0,0,0,0.552,14.132,0.798,20.43,2/8/2009
-176.5,-20.5,2/8/2009,12:00,2009,2,8,183.5,-176.5,-20.5,21,0.18,8.571,0.035,1.667,0,0,0,0,0,0,0.116,5.524,0.331,15.762,2/8/2009
-176.5,-21.5,2/9/2009,12:00,2009,2,9,183.5,-176.5,-21.5,39.06,0.438,11.214,0,0,0,0,0,0,0,0,0.258,6.605,0.696,17.819,2/9/2009
-176.5,-20.5,2/9/2009,12:00,2009,2,9,183.5,-176.5,-20.5,21,0.11,5.238,0.08,3.81,0,0,0,0,0,0,0.151,7.19,0.341,16.238,2/9/2009
-176.5,-21.5,2/10/2009,12:00,2009,2,10,183.5,-176.5,-21.5,39.06,0.244,6.247,0.07,1.792,0,0,0,0,0,0,0.167,4.275,0.481,12.314,2/10/2009
-176.5,-20.5,2/10/2009,12:00,2009,2,10,183.5,-176.5,-20.5,21,0.11,5.238,0,0,0,0,0,0,0,0,0.197,9.381,0.307,14.619,2/10/2009
-176.5,-20.5,2/11/2009,12:00,2009,2,11,183.5,-176.5,-20.5,39,0.309,7.923,0.135,3.462,0,0,0,0,0,0,0.3,7.692,0.744,19.077,2/11/2009
-175.5,-21.5,2/11/2009,12:00,2009,2,11,184.5,-175.5,-21.5,21.06,0.246,11.681,0,0,0,0,0,0,0,0,0.34,16.144,0.586,27.825,2/11/2009
-174.5,-21.5,2/11/2009,12:00,2009,2,11,185.5,-174.5,-21.5,14,0.165,11.786,0.113,8.071,0,0,0,0,0,0,0.215,15.357,0.493,35.214,2/11/2009
-176.5,-20.5,2/12/2009,12:00,2009,2,12,183.5,-176.5,-20.5,39,0.478,12.256,0.112,2.872,0,0,0,0,0,0,0.204,5.231,0.794,20.359,2/12/2009
-176.5,-17.5,2/12/2009,12:00,2009,2,12,183.5,-176.5,-17.5,37,0.034,0.919,0.08,2.162,0,0,0,0,0,0,0.29,7.838,0.404,10.919,2/12/2009
-174.5,-21.5,2/12/2009,12:00,2009,2,12,185.5,-174.5,-21.5,14,0.045,3.214,0.081,5.786,0,0,0,0,0,0,0,0,0.126,9,2/12/2009
-176.5,-20.5,2/13/2009,12:00,2009,2,13,183.5,-176.5,-20.5,39,0.312,8,0.053,1.359,0,0,0,0,0,0,0.204,5.231,0.569,14.59,2/13/2009
-174.5,-21.5,2/13/2009,12:00,2009,2,13,185.5,-174.5,-21.5,14,0.06,4.286,0,0,0,0,0,0,0,0,0,0,0.06,4.286,2/13/2009
-176.5,-20.5,2/14/2009,12:00,2009,2,14,183.5,-176.5,-20.5,39,0.405,10.385,0.117,3,0,0,0,0,0,0,0.213,5.462,0.735,18.846,2/14/2009
-174.5,-21.5,2/14/2009,12:00,2009,2,14,185.5,-174.5,-21.5,14,0.075,5.357,0,0,0,0,0,0,0,0,0.369,26.357,0.444,31.714,2/14/2009
-176.5,-20.5,2/15/2009,12:00,2009,2,15,183.5,-176.5,-20.5,39,0.193,4.949,0.058,1.487,0,0,0,0,0,0,0.147,3.769,0.398,10.205,2/15/2009
-174.5,-21.5,2/15/2009,12:00,2009,2,15,185.5,-174.5,-21.5,14,0.03,2.143,0.113,8.071,0,0,0,0,0,0,0.461,32.929,0.604,43.143,2/15/2009
-172.5,-18.5,2/15/2009,12:00,2009,2,15,187.5,-172.5,-18.5,21,0.051,2.429,0,0,0,0,0,0,0,0,1.018,48.476,1.069,50.905,2/15/2009
-175.5,-20.5,2/16/2009,12:00,2009,2,16,184.5,-175.5,-20.5,18,0.156,8.667,0.035,1.944,0,0,0,0,0,0,0.088,4.889,0.279,15.5,2/16/2009
-173.5,-21.5,2/16/2009,12:00,2009,2,16,186.5,-173.5,-21.5,14,0.03,2.143,0.113,8.071,0,0,0,0,0,0,0.062,4.429,0.205,14.643,2/16/2009
-172.5,-18.5,2/16/2009,12:00,2009,2,16,187.5,-172.5,-18.5,21,0.068,3.238,0.064,3.048,0,0,0,0,0,0,0.059,2.81,0.191,9.095,2/16/2009
-175.5,-20.5,2/17/2009,12:00,2009,2,17,184.5,-175.5,-20.5,18,0.125,6.944,0.058,3.222,0,0,0,0,0,0,0.338,18.778,0.521,28.944,2/17/2009
-171.5,-18.5,2/17/2009,12:00,2009,2,17,188.5,-171.5,-18.5,21,0,0,0.055,2.619,0,0,0,0,0,0,0.476,22.667,0.531,25.286,2/17/2009
-174.5,-21.5,2/18/2009,12:00,2009,2,18,185.5,-174.5,-21.5,14,0,0,0,0,0,0,0,0,0,0,0.431,30.786,0.431,30.786,2/18/2009
-172.5,-18.5,2/18/2009,12:00,2009,2,18,187.5,-172.5,-18.5,21,0.085,4.048,0.027,1.286,0,0,0,0,0,0,0.178,8.476,0.29,13.81,2/18/2009
-174.5,-21.5,2/19/2009,12:00,2009,2,19,185.5,-174.5,-21.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/19/2009
-174.5,-20.5,2/20/2009,12:00,2009,2,20,185.5,-174.5,-20.5,37,0.16,4.324,0.06,1.622,0,0,0,0,0,0,0.12,3.243,0.34,9.189,2/20/2009
-174.5,-21.5,2/21/2009,12:00,2009,2,21,185.5,-174.5,-21.5,16,0.053,3.313,0.081,5.063,0,0,0,0,0,0,0,0,0.134,8.375,2/21/2009
-173.5,-20.5,2/22/2009,12:00,2009,2,22,186.5,-173.5,-20.5,16,0.036,2.25,0.141,8.813,0,0,0,0,0,0,0.615,38.438,0.792,49.5,2/22/2009
-174.5,-20.5,2/23/2009,12:00,2009,2,23,185.5,-174.5,-20.5,16,0,0,0.04,2.5,0,0,0,0,0,0,0.572,35.75,0.612,38.25,2/23/2009
-175.5,-20.5,2/24/2009,12:00,2009,2,24,184.5,-175.5,-20.5,15,0.017,1.133,0,0,0,0,0,0,0,0,0.207,13.8,0.224,14.933,2/24/2009
-175.5,-21.5,2/25/2009,12:00,2009,2,25,184.5,-175.5,-21.5,33,0.018,0.545,0.172,5.212,0,0,0,0,0,0,0.514,15.576,0.704,21.333,2/25/2009
-176.5,-21.5,2/26/2009,12:00,2009,2,26,183.5,-176.5,-21.5,14,0.06,4.286,0,0,0,0,0,0,0,0,0.077,5.5,0.137,9.786,2/26/2009
-175.5,-21.5,2/26/2009,12:00,2009,2,26,184.5,-175.5,-21.5,19,0.123,6.474,0.043,2.263,0,0,0,0,0,0,0.06,3.158,0.226,11.895,2/26/2009
-175.5,-18.5,2/26/2009,12:00,2009,2,26,184.5,-175.5,-18.5,33,0.271,8.212,0.108,3.273,0,0,0,0,0,0,0.315,9.545,0.694,21.03,2/26/2009
-176.5,-21.5,2/27/2009,12:00,2009,2,27,183.5,-176.5,-21.5,14,0.015,1.071,0,0,0,0,0,0,0,0,0.198,14.143,0.213,15.214,2/27/2009
-175.5,-21.5,2/27/2009,12:00,2009,2,27,184.5,-175.5,-21.5,18,0.281,15.611,0.137,7.611,0,0,0,0,0,0,0.03,1.667,0.448,24.889,2/27/2009
-175.5,-18.5,2/27/2009,12:00,2009,2,27,184.5,-175.5,-18.5,33,0.101,3.061,0.078,2.364,0,0,0,0,0,0,0.611,18.515,0.79,23.939,2/27/2009
-175.5,-22.5,2/28/2009,12:00,2009,2,28,184.5,-175.5,-22.5,14,0,0,0,0,0,0,0,0,0,0,0.044,3.143,0.044,3.143,2/28/2009
-175.5,-21.5,2/28/2009,12:00,2009,2,28,184.5,-175.5,-21.5,18,0.123,6.833,0,0,0,0,0,0,0,0,0.151,8.389,0.274,15.222,2/28/2009
-175.5,-18.5,2/28/2009,12:00,2009,2,28,184.5,-175.5,-18.5,33,0.081,2.455,0.061,1.848,0,0,0,0,0,0,0.406,12.303,0.548,16.606,2/28/2009
-175.5,-17.5,2/28/2009,12:00,2009,2,28,184.5,-175.5,-17.5,21,0.072,3.429,0.396,18.857,0,0,0,0,0,0,0.154,7.333,0.622,29.619,2/28/2009
-175.5,-22.5,3/1/2009,12:00,2009,3,1,184.5,-175.5,-22.5,14,0,0,0,0,0,0,0,0,0,0,0.33,23.571,0.33,23.571,3/1/2009
-175.5,-21.5,3/1/2009,12:00,2009,3,1,184.5,-175.5,-21.5,17,0,0,0.034,2,0,0,0,0,0,0,0.475,27.941,0.509,29.941,3/1/2009
-175.5,-18.5,3/1/2009,12:00,2009,3,1,184.5,-175.5,-18.5,18,0.091,5.056,0,0,0,0,0,0,0,0,0.581,32.278,0.672,37.333,3/1/2009
-175.5,-17.5,3/1/2009,12:00,2009,3,1,184.5,-175.5,-17.5,21,0.06,2.857,0.256,12.19,0,0,0,0,0,0,0.103,4.905,0.419,19.952,3/1/2009
-175.5,-19.5,3/2/2009,12:00,2009,3,2,184.5,-175.5,-19.5,15,0.085,5.667,0,0,0,0,0,0,0,0,0.464,30.933,0.549,36.6,3/2/2009
-175.5,-17.5,3/2/2009,12:00,2009,3,2,184.5,-175.5,-17.5,21,0.02,0.952,0.252,12,0,0,0,0,0,0,0.167,7.952,0.439,20.905,3/2/2009
-174.5,-18.5,3/2/2009,12:00,2009,3,2,185.5,-174.5,-18.5,18,0.071,3.944,0.03,1.667,0,0,0,0,0,0,0.29,16.111,0.391,21.722,3/2/2009
-175.5,-19.5,3/3/2009,12:00,2009,3,3,184.5,-175.5,-19.5,15,0.051,3.4,0,0,0,0,0,0,0,0,0.038,2.533,0.089,5.933,3/3/2009
-175.5,-18.5,3/3/2009,12:00,2009,3,3,184.5,-175.5,-18.5,18,0.061,3.389,0.07,3.889,0,0,0,0,0,0,0.406,22.556,0.537,29.833,3/3/2009
-175.5,-17.5,3/3/2009,12:00,2009,3,3,184.5,-175.5,-17.5,21,0.095,4.524,0.24,11.429,0,0,0,0,0,0,0.051,2.429,0.386,18.381,3/3/2009
-175.5,-19.5,3/4/2009,12:00,2009,3,4,184.5,-175.5,-19.5,15,0,0,0,0,0,0,0,0,0,0,0.06,4,0.06,4,3/4/2009
-175.5,-18.5,3/4/2009,12:00,2009,3,4,184.5,-175.5,-18.5,18,0.091,5.056,0,0,0,0,0,0,0,0,0.581,32.278,0.672,37.333,3/4/2009
-175.5,-17.5,3/4/2009,12:00,2009,3,4,184.5,-175.5,-17.5,21,0.378,18,0.27,12.857,0,0,0,0,0,0,0.179,8.524,0.827,39.381,3/4/2009
-174.5,-20.5,3/4/2009,12:00,2009,3,4,185.5,-174.5,-20.5,16.8,0,0,0,0,0,0,0,0,0,0,0.029,1.726,0.029,1.726,3/4/2009
-176.5,-21.5,3/5/2009,12:00,2009,3,5,183.5,-176.5,-21.5,20,0.329,16.45,0,0,0,0,0,0,0,0,0.295,14.75,0.624,31.2,3/5/2009
-175.5,-19.5,3/5/2009,12:00,2009,3,5,184.5,-175.5,-19.5,18,0.101,5.611,0.08,4.444,0,0,0,0,0,0,0.406,22.556,0.587,32.611,3/5/2009
-175.5,-17.5,3/5/2009,12:00,2009,3,5,184.5,-175.5,-17.5,21,0.247,11.762,0.25,11.905,0,0,0,0,0,0,0.103,4.905,0.6,28.571,3/5/2009
-173.5,-21.5,3/5/2009,12:00,2009,3,5,186.5,-173.5,-21.5,16.8,0.107,6.369,0.272,16.19,0,0,0,0,0,0,0.049,2.917,0.428,25.476,3/5/2009
-176.5,-21.5,3/6/2009,12:00,2009,3,6,183.5,-176.5,-21.5,20,0.073,3.65,0,0,0,0,0,0,0,0,0.886,44.3,0.959,47.95,3/6/2009
-175.5,-19.5,3/6/2009,12:00,2009,3,6,184.5,-175.5,-19.5,18,0.071,3.944,0,0,0,0,0,0,0,0,0.813,45.167,0.884,49.111,3/6/2009
-175.5,-17.5,3/6/2009,12:00,2009,3,6,184.5,-175.5,-17.5,21,0.17,8.095,0.04,1.905,0,0,0,0,0,0,0.179,8.524,0.389,18.524,3/6/2009
-173.5,-21.5,3/6/2009,12:00,2009,3,6,186.5,-173.5,-21.5,16.8,0.046,2.738,0.178,10.595,0,0,0,0,0,0,0.379,22.56,0.603,35.893,3/6/2009
-176.5,-21.5,3/7/2009,12:00,2009,3,7,183.5,-176.5,-21.5,19,0.037,1.947,0,0,0,0,0,0,0,0,0.439,23.105,0.476,25.053,3/7/2009
-175.5,-23.5,3/7/2009,12:00,2009,3,7,184.5,-175.5,-23.5,14,0,0,0.088,6.286,0,0,0,0,0,0,0.066,4.714,0.154,11,3/7/2009
-175.5,-19.5,3/7/2009,12:00,2009,3,7,184.5,-175.5,-19.5,18,0.101,5.611,0.03,1.667,0,0,0,0,0,0,1.161,64.5,1.292,71.778,3/7/2009
-175.5,-17.5,3/7/2009,12:00,2009,3,7,184.5,-175.5,-17.5,21,0.06,2.857,0.08,3.81,0,0,0,0,0,0,0.115,5.476,0.255,12.143,3/7/2009
-174.5,-21.5,3/7/2009,12:00,2009,3,7,185.5,-174.5,-21.5,16.8,0,0,0,0,0,0,0,0,0,0,0.806,47.976,0.806,47.976,3/7/2009
-175.5,-23.5,3/8/2009,12:00,2009,3,8,184.5,-175.5,-23.5,14,0.06,4.286,0,0,0,0,0,0,0,0,0,0,0.06,4.286,3/8/2009
-175.5,-19.5,3/8/2009,12:00,2009,3,8,184.5,-175.5,-19.5,18,0.162,9,0.02,1.111,0,0,0,0,0,0,0.929,51.611,1.111,61.722,3/8/2009
-175.5,-17.5,3/8/2009,12:00,2009,3,8,184.5,-175.5,-17.5,21,0.11,5.238,0.15,7.143,0,0,0,0,0,0,0.115,5.476,0.375,17.857,3/8/2009
-174.5,-21.5,3/8/2009,12:00,2009,3,8,185.5,-174.5,-21.5,16.8,0,0,0,0,0,0,0,0,0,0,0.107,6.369,0.107,6.369,3/8/2009
-176.5,-21.5,3/9/2009,12:00,2009,3,9,183.5,-176.5,-21.5,17,0.284,16.706,0,0,0,0,0,0,0,0,0.149,8.765,0.433,25.471,3/9/2009
-175.5,-24.5,3/9/2009,12:00,2009,3,9,184.5,-175.5,-24.5,14,0.04,2.857,0.055,3.929,0,0,0,0,0,0,0.044,3.143,0.139,9.929,3/9/2009
-175.5,-21.5,3/9/2009,12:00,2009,3,9,184.5,-175.5,-21.5,19,0.164,8.632,0,0,0,0,0,0,0,0,0.43,22.632,0.594,31.263,3/9/2009
-174.5,-21.5,3/9/2009,12:00,2009,3,9,185.5,-174.5,-21.5,16.8,0.02,1.19,0,0,0,0,0,0,0,0,0.019,1.131,0.039,2.321,3/9/2009
-176.5,-21.5,3/10/2009,12:00,2009,3,10,183.5,-176.5,-21.5,17,0.17,10,0,0,0,0,0,0,0,0,0.971,57.118,1.141,67.118,3/10/2009
-175.5,-23.5,3/10/2009,12:00,2009,3,10,184.5,-175.5,-23.5,14,0,0,0.099,7.071,0,0,0,0,0,0,0.016,1.143,0.115,8.214,3/10/2009
-175.5,-21.5,3/10/2009,12:00,2009,3,10,184.5,-175.5,-21.5,18,0.037,2.056,0,0,0,0,0,0,0,0,0.481,26.722,0.518,28.778,3/10/2009
-176.5,-21.5,3/11/2009,12:00,2009,3,11,183.5,-176.5,-21.5,17,0.095,5.588,0,0,0,0,0,0,0,0,0.63,37.059,0.725,42.647,3/11/2009
-175.5,-23.5,3/11/2009,12:00,2009,3,11,184.5,-175.5,-23.5,14,0.06,4.286,0.033,2.357,0,0,0,0,0,0,0.033,2.357,0.126,9,3/11/2009
-175.5,-21.5,3/11/2009,12:00,2009,3,11,184.5,-175.5,-21.5,18,0.073,4.056,0,0,0,0,0,0,0,0,0.312,17.333,0.385,21.389,3/11/2009
-176.5,-21.5,3/12/2009,12:00,2009,3,12,183.5,-176.5,-21.5,17,0.208,12.235,0.056,3.294,0,0,0,0,0,0,0.219,12.882,0.483,28.412,3/12/2009
-176.5,-21.5,3/13/2009,12:00,2009,3,13,183.5,-176.5,-21.5,17,0.151,8.882,0.167,9.824,0,0,0,0,0,0,0.026,1.529,0.344,20.235,3/13/2009
-174.5,-21.5,3/13/2009,12:00,2009,3,13,185.5,-174.5,-21.5,14,0.075,5.357,0.132,9.429,0,0,0,0,0,0,0.088,6.286,0.295,21.071,3/13/2009
-176.5,-20.5,3/14/2009,12:00,2009,3,14,183.5,-176.5,-20.5,17,0.227,13.353,0,0,0,0,0,0,0,0,0.026,1.529,0.253,14.882,3/14/2009
-175.5,-19.5,3/14/2009,12:00,2009,3,14,184.5,-175.5,-19.5,16.5,0.145,8.788,0.167,10.121,0,0,0,0,0,0,0.213,12.909,0.525,31.818,3/14/2009
-175.5,-21.5,3/15/2009,12:00,2009,3,15,184.5,-175.5,-21.5,19,0.08,4.211,0,0,0,0,0,0,0,0,0.154,8.105,0.234,12.316,3/15/2009
