lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-176.5,-21.5,1/16/2002,12:00,2002,1,16,183.5,-176.5,-21.5,20,0.52,26,0,0,0,0,0,0,0,0,0.025,1.25,0.545,27.25,1/16/2002
-175.5,-21.5,1/16/2002,12:00,2002,1,16,184.5,-175.5,-21.5,20.16,0.09,4.464,0,0,0,0,0.027,1.339,0,0,0,0,0.117,5.804,1/16/2002
-175.5,-20.5,1/16/2002,12:00,2002,1,16,184.5,-175.5,-20.5,12,0,0,0,0,0,0,0,0,0,0,0.125,10.417,0.125,10.417,1/16/2002
-175.5,-18.5,1/16/2002,12:00,2002,1,16,184.5,-175.5,-18.5,15,0.1,6.667,0.015,1,0,0,0,0,0,0,0.12,8,0.235,15.667,1/16/2002
-175.5,-16.5,1/16/2002,12:00,2002,1,16,184.5,-175.5,-16.5,20,0.08,4,0,0,0,0,0,0,0,0,0.025,1.25,0.105,5.25,1/16/2002
-177.5,-23.5,1/17/2002,12:00,2002,1,17,182.5,-177.5,-23.5,22,0.46,20.909,0,0,0,0,0,0,0,0,0.375,17.045,0.835,37.955,1/17/2002
-176.5,-21.5,1/17/2002,12:00,2002,1,17,183.5,-176.5,-21.5,33.16,0.785,23.673,0,0,0,0,0,0,0,0,0.05,1.508,0.835,25.181,1/17/2002
-175.5,-20.5,1/17/2002,12:00,2002,1,17,184.5,-175.5,-20.5,12,0.08,6.667,0.025,2.083,0,0,0,0,0,0,0.05,4.167,0.155,12.917,1/17/2002
-175.5,-19.5,1/17/2002,12:00,2002,1,17,184.5,-175.5,-19.5,15,0.34,22.667,0.04,2.667,0,0,0,0,0,0,0.03,2,0.41,27.333,1/17/2002
-175.5,-16.5,1/17/2002,12:00,2002,1,17,184.5,-175.5,-16.5,20,0.1,5,0.12,6,0,0,0,0,0,0,0.175,8.75,0.395,19.75,1/17/2002
-174.5,-21.5,1/17/2002,12:00,2002,1,17,185.5,-174.5,-21.5,21,0.08,3.81,0.1,4.762,0,0,0,0,0,0,0.03,1.429,0.21,10,1/17/2002
-172.5,-17.5,1/17/2002,12:00,2002,1,17,187.5,-172.5,-17.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/17/2002
-177.5,-23.5,1/18/2002,12:00,2002,1,18,182.5,-177.5,-23.5,24,0.2,8.333,0,0,0,0,0,0,0,0,0,0,0.2,8.333,1/18/2002
-176.5,-21.5,1/18/2002,12:00,2002,1,18,183.5,-176.5,-21.5,18,0.22,12.222,0,0,0,0,0,0,0,0,0,0,0.22,12.222,1/18/2002
-176.5,-16.5,1/18/2002,12:00,2002,1,18,183.5,-176.5,-16.5,31,0.4,12.903,0,0,0,0,0,0,0,0,0.03,0.968,0.43,13.871,1/18/2002
-175.5,-21.5,1/18/2002,12:00,2002,1,18,184.5,-175.5,-21.5,12.12,0.238,19.637,0,0,0,0,0.005,0.413,0,0,0.075,6.188,0.318,26.238,1/18/2002
-175.5,-20.5,1/18/2002,12:00,2002,1,18,184.5,-175.5,-20.5,12,0,0,0,0,0,0,0,0,0,0,0.025,2.083,0.025,2.083,1/18/2002
-175.5,-17.5,1/18/2002,12:00,2002,1,18,184.5,-175.5,-17.5,20,0.2,10,0.12,6,0,0,0,0,0,0,0.025,1.25,0.345,17.25,1/18/2002
-174.5,-22.5,1/18/2002,12:00,2002,1,18,185.5,-174.5,-22.5,22,0.36,16.364,0.05,2.273,0,0,0,0,0,0,0.02,0.909,0.43,19.545,1/18/2002
-172.5,-16.5,1/18/2002,12:00,2002,1,18,187.5,-172.5,-16.5,19,0.04,2.105,0,0,0,0,0,0,0,0,0.15,7.895,0.19,10,1/18/2002
-177.5,-23.5,1/19/2002,12:00,2002,1,19,182.5,-177.5,-23.5,24,0.52,21.667,0,0,0,0,0,0,0,0,0.025,1.042,0.545,22.708,1/19/2002
-174.5,-22.5,1/19/2002,12:00,2002,1,19,185.5,-174.5,-22.5,21,0.4,19.048,0.14,6.667,0,0,0,0,0,0,0,0,0.54,25.714,1/19/2002
-174.5,-15.5,1/19/2002,12:00,2002,1,19,185.5,-174.5,-15.5,20,0.1,5,0,0,0,0,0,0,0,0,0.025,1.25,0.125,6.25,1/19/2002
-177.5,-23.5,1/20/2002,12:00,2002,1,20,182.5,-177.5,-23.5,22,0.52,23.636,0,0,0,0,0,0,0,0,0,0,0.52,23.636,1/20/2002
-176.5,-18.5,1/20/2002,12:00,2002,1,20,183.5,-176.5,-18.5,19,0.06,3.158,0,0,0,0,0,0,0,0,0,0,0.06,3.158,1/20/2002
-177.5,-23.5,1/21/2002,12:00,2002,1,21,182.5,-177.5,-23.5,22,0.6,27.273,0,0,0,0,0,0,0,0,0,0,0.6,27.273,1/21/2002
-176.5,-21.5,1/21/2002,12:00,2002,1,21,183.5,-176.5,-21.5,12,0.34,28.333,0,0,0,0,0,0,0,0,0.025,2.083,0.365,30.417,1/21/2002
-174.5,-22.5,1/21/2002,12:00,2002,1,21,185.5,-174.5,-22.5,22,0.56,25.455,0.07,3.182,0,0,0,0,0,0,0,0,0.63,28.636,1/21/2002
-172.5,-15.5,1/21/2002,12:00,2002,1,21,187.5,-172.5,-15.5,20,0.06,3,0.06,3,0,0,0,0,0,0,0.215,10.75,0.335,16.75,1/21/2002
-176.5,-23.5,1/22/2002,12:00,2002,1,22,183.5,-176.5,-23.5,24,0.24,10,0,0,0,0,0,0,0,0,0.05,2.083,0.29,12.083,1/22/2002
-176.5,-21.5,1/22/2002,12:00,2002,1,22,183.5,-176.5,-21.5,12,0.13,10.833,0,0,0,0,0,0,0,0,0.08,6.667,0.21,17.5,1/22/2002
-175.5,-19.5,1/22/2002,12:00,2002,1,22,184.5,-175.5,-19.5,20.16,0.034,1.687,0.045,2.232,0,0,0,0,0,0,0.11,5.456,0.189,9.375,1/22/2002
-172.5,-15.5,1/22/2002,12:00,2002,1,22,187.5,-172.5,-15.5,20,0.04,2,0,0,0,0,0,0,0,0,0.075,3.75,0.115,5.75,1/22/2002
-177.5,-23.5,1/23/2002,12:00,2002,1,23,182.5,-177.5,-23.5,22,0.14,6.364,0,0,0,0,0,0,0,0,0.025,1.136,0.165,7.5,1/23/2002
-176.5,-21.5,1/23/2002,12:00,2002,1,23,183.5,-176.5,-21.5,12,0.35,29.167,0,0,0,0,0,0,0,0,0,0,0.35,29.167,1/23/2002
-175.5,-19.5,1/23/2002,12:00,2002,1,23,184.5,-175.5,-19.5,18,0,0,0,0,0,0,0.01,0.556,0,0,0.06,3.333,0.07,3.889,1/23/2002
-172.5,-16.5,1/23/2002,12:00,2002,1,23,187.5,-172.5,-16.5,20,0.04,2,0,0,0,0,0,0,0,0,0.075,3.75,0.115,5.75,1/23/2002
-176.5,-21.5,1/24/2002,12:00,2002,1,24,183.5,-176.5,-21.5,12,0.45,37.5,0.02,1.667,0,0,0,0,0,0,0,0,0.47,39.167,1/24/2002
-173.5,-22.5,1/24/2002,12:00,2002,1,24,186.5,-173.5,-22.5,22,0.28,12.727,0.04,1.818,0,0,0,0,0,0,0,0,0.32,14.545,1/24/2002
-175.5,-21.5,1/25/2002,12:00,2002,1,25,184.5,-175.5,-21.5,6,0.1,16.667,0,0,0,0,0,0,0,0,0.02,3.333,0.12,20,1/25/2002
-176.5,-20.5,1/26/2002,12:00,2002,1,26,183.5,-176.5,-20.5,22,0.92,41.818,0.04,1.818,0,0,0,0,0,0,0.05,2.273,1.01,45.909,1/26/2002
-176.5,-20.5,1/28/2002,12:00,2002,1,28,183.5,-176.5,-20.5,22,0.5,22.727,0.06,2.727,0,0,0,0,0,0,0.02,0.909,0.58,26.364,1/28/2002
-175.5,-21.5,1/28/2002,12:00,2002,1,28,184.5,-175.5,-21.5,12,0.08,6.667,0,0,0,0,0.01,0.833,0,0,0.02,1.667,0.11,9.167,1/28/2002
-176.5,-20.5,1/29/2002,12:00,2002,1,29,183.5,-176.5,-20.5,21,0.52,24.762,0,0,0,0,0,0,0,0,0,0,0.52,24.762,1/29/2002
-174.5,-21.5,1/29/2002,12:00,2002,1,29,185.5,-174.5,-21.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/29/2002
-173.5,-20.5,1/29/2002,12:00,2002,1,29,186.5,-173.5,-20.5,22,0.62,28.182,0.025,1.136,0,0,0,0,0,0,0.15,6.818,0.795,36.136,1/29/2002
-176.5,-21.5,1/30/2002,12:00,2002,1,30,183.5,-176.5,-21.5,12,0.2,16.667,0.02,1.667,0,0,0,0,0,0,0.07,5.833,0.29,24.167,1/30/2002
-173.5,-20.5,1/30/2002,12:00,2002,1,30,186.5,-173.5,-20.5,22,0.36,16.364,0.08,3.636,0,0,0,0,0,0,0.08,3.636,0.52,23.636,1/30/2002
-175.5,-21.5,1/31/2002,12:00,2002,1,31,184.5,-175.5,-21.5,12,0,0,0,0,0,0,0,0,0,0,0.04,3.333,0.04,3.333,1/31/2002
-173.5,-20.5,1/31/2002,12:00,2002,1,31,186.5,-173.5,-20.5,22,0.24,10.909,0,0,0,0,0,0,0,0,0.04,1.818,0.28,12.727,1/31/2002
-173.5,-19.5,1/31/2002,12:00,2002,1,31,186.5,-173.5,-19.5,22,0.36,16.364,0.1,4.545,0,0,0,0,0,0,0.04,1.818,0.5,22.727,1/31/2002
-175.5,-21.5,2/1/2002,12:00,2002,2,1,184.5,-175.5,-21.5,12,0.015,1.25,0,0,0,0,0,0,0,0,0.07,5.833,0.085,7.083,2/1/2002
-173.5,-20.5,2/1/2002,12:00,2002,2,1,186.5,-173.5,-20.5,22,0.3,13.636,0.25,11.364,0,0,0,0,0,0,0.05,2.273,0.6,27.273,2/1/2002
-175.5,-19.5,2/2/2002,12:00,2002,2,2,184.5,-175.5,-19.5,22,0.16,7.273,0.03,1.364,0,0,0,0,0,0,0.13,5.909,0.32,14.545,2/2/2002
-173.5,-20.5,2/2/2002,12:00,2002,2,2,186.5,-173.5,-20.5,22,0.16,7.273,0.04,1.818,0,0,0,0,0,0,0,0,0.2,9.091,2/2/2002
-175.5,-18.5,2/3/2002,12:00,2002,2,3,184.5,-175.5,-18.5,30,0.342,11.4,0.05,1.667,0,0,0,0,0,0,0.11,3.667,0.502,16.733,2/3/2002
-174.5,-21.5,2/3/2002,12:00,2002,2,3,185.5,-174.5,-21.5,12,0.016,1.333,0,0,0,0,0,0,0,0,0,0,0.016,1.333,2/3/2002
-175.5,-19.5,2/4/2002,12:00,2002,2,4,184.5,-175.5,-19.5,21,0.3,14.286,0.015,0.714,0,0,0,0,0,0,0.15,7.143,0.465,22.143,2/4/2002
-174.5,-20.5,2/4/2002,12:00,2002,2,4,185.5,-174.5,-20.5,31.5,0.016,0.508,0.035,1.111,0,0,0,0,0,0,0,0,0.051,1.619,2/4/2002
-173.5,-20.5,2/4/2002,12:00,2002,2,4,186.5,-173.5,-20.5,22,0.18,8.182,0,0,0,0,0,0,0,0,0,0,0.18,8.182,2/4/2002
-175.5,-19.5,2/5/2002,12:00,2002,2,5,184.5,-175.5,-19.5,22,0.36,16.364,0.12,5.455,0,0,0,0,0,0,0.03,1.364,0.51,23.182,2/5/2002
-174.5,-20.5,2/5/2002,12:00,2002,2,5,185.5,-174.5,-20.5,19,0,0,0,0,0,0,0.005,0.263,0,0,0.07,3.684,0.075,3.947,2/5/2002
-176.5,-19.5,2/6/2002,12:00,2002,2,6,183.5,-176.5,-19.5,21,0.24,11.429,0.07,3.333,0,0,0,0,0,0,0.035,1.667,0.345,16.429,2/6/2002
-175.5,-20.5,2/6/2002,12:00,2002,2,6,184.5,-175.5,-20.5,12,0.03,2.5,0,0,0,0,0.06,5,0,0,0.13,10.833,0.22,18.333,2/6/2002
-174.5,-20.5,2/6/2002,12:00,2002,2,6,185.5,-174.5,-20.5,18,0,0,0,0,0,0,0,0,0,0,0.02,1.111,0.02,1.111,2/6/2002
-176.5,-20.5,2/7/2002,12:00,2002,2,7,183.5,-176.5,-20.5,21,0.38,18.095,0.035,1.667,0,0,0,0,0,0,0.135,6.429,0.55,26.19,2/7/2002
-175.5,-20.5,2/7/2002,12:00,2002,2,7,184.5,-175.5,-20.5,12,0.075,6.25,0,0,0,0,0.005,0.417,0,0,0.205,17.083,0.285,23.75,2/7/2002
-176.5,-16.5,2/8/2002,12:00,2002,2,8,183.5,-176.5,-16.5,21,0.42,20,0.03,1.429,0,0,0,0,0,0,0.14,6.667,0.59,28.095,2/8/2002
-175.5,-20.5,2/8/2002,12:00,2002,2,8,184.5,-175.5,-20.5,10,0,0,0,0,0,0,0,0,0,0,0.215,21.5,0.215,21.5,2/8/2002
-175.5,-18.5,2/8/2002,12:00,2002,2,8,184.5,-175.5,-18.5,22,0.26,11.818,0.06,2.727,0,0,0,0,0,0,0.21,9.545,0.53,24.091,2/8/2002
-176.5,-16.5,2/9/2002,12:00,2002,2,9,183.5,-176.5,-16.5,20,1,50,0.055,2.75,0,0,0,0,0,0,0.15,7.5,1.205,60.25,2/9/2002
-175.5,-17.5,2/9/2002,12:00,2002,2,9,184.5,-175.5,-17.5,22,0.22,10,0.09,4.091,0,0,0,0,0,0,0.1,4.545,0.41,18.636,2/9/2002
-176.5,-15.5,2/10/2002,12:00,2002,2,10,183.5,-176.5,-15.5,21,0.12,5.714,0,0,0,0,0,0,0,0,0.21,10,0.33,15.714,2/10/2002
-176.5,-16.5,2/11/2002,12:00,2002,2,11,183.5,-176.5,-16.5,21,0.02,0.952,0,0,0,0,0,0,0,0,0,0,0.02,0.952,2/11/2002
-175.5,-20.5,2/11/2002,12:00,2002,2,11,184.5,-175.5,-20.5,12,0.05,4.167,0,0,0,0,0,0,0,0,0,0,0.05,4.167,2/11/2002
-175.5,-19.5,2/11/2002,12:00,2002,2,11,184.5,-175.5,-19.5,19.52,0.06,3.074,0.075,3.842,0,0,0,0,0,0,0.56,28.689,0.695,35.605,2/11/2002
-174.5,-16.5,2/11/2002,12:00,2002,2,11,185.5,-174.5,-16.5,22,0.4,18.182,0.11,5,0,0,0,0,0,0,0.04,1.818,0.55,25,2/11/2002
-175.5,-20.5,2/12/2002,12:00,2002,2,12,184.5,-175.5,-20.5,12,0.085,7.083,0,0,0,0,0,0,0,0,0,0,0.085,7.083,2/12/2002
-174.5,-18.5,2/12/2002,12:00,2002,2,12,185.5,-174.5,-18.5,19.5,0.085,4.359,0,0,0,0,0,0,0,0,0.28,14.359,0.365,18.718,2/12/2002
-176.5,-15.5,2/13/2002,12:00,2002,2,13,183.5,-176.5,-15.5,22,0.3,13.636,0.08,3.636,0,0,0,0,0,0,0.06,2.727,0.44,20,2/13/2002
-175.5,-20.5,2/13/2002,12:00,2002,2,13,184.5,-175.5,-20.5,12,0.015,1.25,0,0,0,0,0,0,0,0,0,0,0.015,1.25,2/13/2002
-175.5,-18.5,2/13/2002,12:00,2002,2,13,184.5,-175.5,-18.5,19.5,0,0,0,0,0,0,0,0,0,0,0.33,16.923,0.33,16.923,2/13/2002
-173.5,-18.5,2/13/2002,12:00,2002,2,13,186.5,-173.5,-18.5,22,0.18,8.182,0.16,7.273,0,0,0,0,0,0,0.03,1.364,0.37,16.818,2/13/2002
-175.5,-20.5,2/14/2002,12:00,2002,2,14,184.5,-175.5,-20.5,12,0,0,0,0,0,0,0,0,0,0,0.03,2.5,0.03,2.5,2/14/2002
-175.5,-15.5,2/14/2002,12:00,2002,2,14,184.5,-175.5,-15.5,21,0.24,11.429,0.03,1.429,0,0,0,0,0,0,0.14,6.667,0.41,19.524,2/14/2002
-172.5,-17.5,2/14/2002,12:00,2002,2,14,187.5,-172.5,-17.5,21,0.12,5.714,0.21,10,0,0,0,0,0,0,0.03,1.429,0.36,17.143,2/14/2002
-176.5,-16.5,2/15/2002,12:00,2002,2,15,183.5,-176.5,-16.5,20,0.6,30,0,0,0,0,0,0,0,0,0.2,10,0.8,40,2/15/2002
-175.5,-21.5,2/15/2002,12:00,2002,2,15,184.5,-175.5,-21.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/15/2002
-175.5,-16.5,2/15/2002,12:00,2002,2,15,184.5,-175.5,-16.5,22,0.18,8.182,0.06,2.727,0,0,0,0,0,0,0.03,1.364,0.27,12.273,2/15/2002
-172.5,-17.5,2/15/2002,12:00,2002,2,15,187.5,-172.5,-17.5,21,0.12,5.714,0.17,8.095,0,0,0,0,0,0,0.075,3.571,0.365,17.381,2/15/2002
-176.5,-16.5,2/16/2002,12:00,2002,2,16,183.5,-176.5,-16.5,20,0.5,25,0,0,0,0,0,0,0,0,0.04,2,0.54,27,2/16/2002
-174.5,-17.5,2/16/2002,12:00,2002,2,16,185.5,-174.5,-17.5,22,0.34,15.455,0.02,0.909,0,0,0,0,0,0,0.03,1.364,0.39,17.727,2/16/2002
-172.5,-18.5,2/18/2002,12:00,2002,2,18,187.5,-172.5,-18.5,22,0.079,3.591,0.12,5.455,0,0,0,0,0,0,0.019,0.864,0.218,9.909,2/18/2002
-175.5,-18.5,2/22/2002,12:00,2002,2,22,184.5,-175.5,-18.5,21,0.22,10.476,0.26,12.381,0,0,0,0,0,0,0.06,2.857,0.54,25.714,2/22/2002
-175.5,-18.5,2/23/2002,12:00,2002,2,23,184.5,-175.5,-18.5,22,0.16,7.273,0,0,0,0,0,0,0,0,0.035,1.591,0.195,8.864,2/23/2002
-173.5,-20.5,2/24/2002,12:00,2002,2,24,186.5,-173.5,-20.5,22,0.18,8.182,0.035,1.591,0,0,0,0,0,0,0.09,4.091,0.305,13.864,2/24/2002
-173.5,-20.5,2/25/2002,12:00,2002,2,25,186.5,-173.5,-20.5,23,0.12,5.217,0.03,1.304,0,0,0,0,0,0,0.03,1.304,0.18,7.826,2/25/2002
-174.5,-19.5,2/26/2002,12:00,2002,2,26,185.5,-174.5,-19.5,15.6,0,0,0,0,0,0,0,0,0,0,0.04,2.564,0.04,2.564,2/26/2002
-173.5,-20.5,2/26/2002,12:00,2002,2,26,186.5,-173.5,-20.5,22,0.24,10.909,0.09,4.091,0,0,0,0,0,0,0,0,0.33,15,2/26/2002
-174.5,-19.5,2/27/2002,12:00,2002,2,27,185.5,-174.5,-19.5,20,0.034,1.7,0,0,0,0,0,0,0,0,0,0,0.034,1.7,2/27/2002
-173.5,-20.5,2/27/2002,12:00,2002,2,27,186.5,-173.5,-20.5,22,0.02,0.909,0.1,4.545,0,0,0,0,0,0,0,0,0.12,5.455,2/27/2002
-173.5,-19.5,2/28/2002,12:00,2002,2,28,186.5,-173.5,-19.5,18.13,0.045,2.482,0,0,0,0,0,0,0,0,0.07,3.861,0.115,6.343,2/28/2002
-175.5,-18.5,3/1/2002,12:00,2002,3,1,184.5,-175.5,-18.5,22,0.34,15.455,0.02,0.909,0,0,0,0,0,0,0.07,3.182,0.43,19.545,3/1/2002
-175.5,-17.5,3/1/2002,12:00,2002,3,1,184.5,-175.5,-17.5,22,0.26,11.818,0.04,1.818,0,0,0,0,0,0,0.15,6.818,0.45,20.455,3/1/2002
-175.5,-18.5,3/2/2002,12:00,2002,3,2,184.5,-175.5,-18.5,22,0.14,6.364,0.22,10,0,0,0,0,0,0,0.07,3.182,0.43,19.545,3/2/2002
-175.5,-17.5,3/2/2002,12:00,2002,3,2,184.5,-175.5,-17.5,22,0.72,32.727,0,0,0,0,0,0,0,0,0.18,8.182,0.9,40.909,3/2/2002
-175.5,-20.5,3/4/2002,12:00,2002,3,4,184.5,-175.5,-20.5,20,0.05,2.5,0.02,1,0,0,0,0,0,0,0.11,5.5,0.18,9,3/4/2002
-175.5,-18.5,3/4/2002,12:00,2002,3,4,184.5,-175.5,-18.5,22,0.08,3.636,0,0,0,0,0,0,0,0,0.12,5.455,0.2,9.091,3/4/2002
-175.5,-17.5,3/4/2002,12:00,2002,3,4,184.5,-175.5,-17.5,23,0.72,31.304,0,0,0,0,0,0,0,0,0.03,1.304,0.75,32.609,3/4/2002
-173.5,-23.5,3/4/2002,12:00,2002,3,4,186.5,-173.5,-23.5,27,0.06,2.222,0.09,3.333,0,0,0,0,0,0,0,0,0.15,5.556,3/4/2002
-175.5,-20.5,3/5/2002,12:00,2002,3,5,184.5,-175.5,-20.5,19,0.128,6.737,0.03,1.579,0,0,0,0,0,0,0.44,23.158,0.598,31.474,3/5/2002
-175.5,-17.5,3/5/2002,12:00,2002,3,5,184.5,-175.5,-17.5,21,0.3,14.286,0.035,1.667,0,0,0,0,0,0,0.1,4.762,0.435,20.714,3/5/2002
-173.5,-23.5,3/5/2002,12:00,2002,3,5,186.5,-173.5,-23.5,27,0.08,2.963,0.06,2.222,0,0,0,0,0,0,0.03,1.111,0.17,6.296,3/5/2002
-176.5,-20.5,3/6/2002,12:00,2002,3,6,183.5,-176.5,-20.5,9,0.03,3.333,0,0,0,0,0,0,0,0,0.195,21.667,0.225,25,3/6/2002
-175.5,-17.5,3/6/2002,12:00,2002,3,6,184.5,-175.5,-17.5,22,0.6,27.273,0.07,3.182,0,0,0,0,0,0,0.12,5.455,0.79,35.909,3/6/2002
