lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-175.5,-19.5,1/14/2012,12:00,2012,1,14,184.5,-175.5,-19.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.78,33.913,0.8,34.783,1/14/2012
-172.5,-18.5,1/14/2012,12:00,2012,1,14,187.5,-172.5,-18.5,34,0.06,1.765,0,0,0,0,0,0,0,0,0.02,0.588,0.08,2.353,1/14/2012
-175.5,-19.5,1/15/2012,12:00,2012,1,15,184.5,-175.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.57,24.783,0.57,24.783,1/15/2012
-174.5,-20.5,1/15/2012,12:00,2012,1,15,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0,0,0,0,0.185,11.563,0.185,11.563,1/15/2012
-175.5,-20.5,1/16/2012,12:00,2012,1,16,184.5,-175.5,-20.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.42,18.261,0.44,19.13,1/16/2012
-174.5,-20.5,1/16/2012,12:00,2012,1,16,185.5,-174.5,-20.5,16,0.04,2.5,0,0,0,0,0,0,0,0,0.285,17.813,0.325,20.313,1/16/2012
-175.5,-20.5,1/17/2012,12:00,2012,1,17,184.5,-175.5,-20.5,23,0,0,0,0,0,0,0,0,0,0,0.835,36.304,0.835,36.304,1/17/2012
-174.5,-20.5,1/17/2012,12:00,2012,1,17,185.5,-174.5,-20.5,16,0.05,3.125,0,0,0,0,0,0,0,0,0.425,26.563,0.475,29.688,1/17/2012
-175.5,-20.5,1/18/2012,12:00,2012,1,18,184.5,-175.5,-20.5,23,0.035,1.522,0,0,0,0,0,0,0,0,0.655,28.478,0.69,30,1/18/2012
-175.5,-20.5,1/19/2012,12:00,2012,1,19,184.5,-175.5,-20.5,23,0,0,0,0,0,0,0,0,0,0,0.865,37.609,0.865,37.609,1/19/2012
-174.5,-21.5,1/19/2012,12:00,2012,1,19,185.5,-174.5,-21.5,16,0.015,0.938,0,0,0,0,0,0,0,0,0.4,25,0.415,25.938,1/19/2012
-175.5,-20.5,1/20/2012,12:00,2012,1,20,184.5,-175.5,-20.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.71,30.87,0.73,31.739,1/20/2012
-174.5,-21.5,1/20/2012,12:00,2012,1,20,185.5,-174.5,-21.5,16,0.015,0.938,0,0,0,0,0,0,0,0,1.1,68.75,1.115,69.688,1/20/2012
-175.5,-20.5,1/21/2012,12:00,2012,1,21,184.5,-175.5,-20.5,23,0.115,5,0,0,0,0,0,0,0,0,0.675,29.348,0.79,34.348,1/21/2012
-174.5,-21.5,1/21/2012,12:00,2012,1,21,185.5,-174.5,-21.5,16,0,0,0,0,0,0,0,0,0,0,0.25,15.625,0.25,15.625,1/21/2012
-174.5,-21.5,1/22/2012,12:00,2012,1,22,185.5,-174.5,-21.5,16,0,0,0,0,0,0,0.003,0.188,0,0,0.4,25,0.403,25.188,1/22/2012
-174.5,-21.5,1/26/2012,12:00,2012,1,26,185.5,-174.5,-21.5,16,0.025,1.563,0,0,0,0,0,0,0,0,0.55,34.375,0.575,35.938,1/26/2012
-174.5,-20.5,1/27/2012,12:00,2012,1,27,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0,0,0,0,1.52,95,1.52,95,1/27/2012
-174.5,-20.5,1/28/2012,12:00,2012,1,28,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0,0,0,0,2.65,165.625,2.65,165.625,1/28/2012
-174.5,-20.5,1/29/2012,12:00,2012,1,29,185.5,-174.5,-20.5,16,0.015,0.938,0,0,0,0,0,0,0,0,1.35,84.375,1.365,85.313,1/29/2012
-175.5,-20.5,1/30/2012,12:00,2012,1,30,184.5,-175.5,-20.5,16,0.03,1.875,0,0,0,0,0,0,0,0,0.1,6.25,0.13,8.125,1/30/2012
-174.5,-20.5,1/30/2012,12:00,2012,1,30,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0,0,0,0,2,125,2,125,1/30/2012
-175.5,-20.5,1/31/2012,12:00,2012,1,31,184.5,-175.5,-20.5,16,0.04,2.5,0,0,0,0,0,0,0,0,0.085,5.313,0.125,7.813,1/31/2012
-174.5,-20.5,1/31/2012,12:00,2012,1,31,185.5,-174.5,-20.5,16,0.015,0.938,0.02,1.25,0,0,0.01,0.625,0,0,1.6,100,1.645,102.813,1/31/2012
-176.5,-20.5,2/1/2012,12:00,2012,2,1,183.5,-176.5,-20.5,35,1,28.571,0.1,2.857,0,0,0.05,1.429,0,0,0.07,2,1.22,34.857,2/1/2012
-176.5,-19.5,2/1/2012,12:00,2012,2,1,183.5,-176.5,-19.5,33,0.925,28.03,0.12,3.636,0,0,0,0,0,0,0.061,1.848,1.106,33.515,2/1/2012
-175.5,-20.5,2/1/2012,12:00,2012,2,1,184.5,-175.5,-20.5,16,0.09,5.625,0,0,0,0,0,0,0,0,0.345,21.563,0.435,27.188,2/1/2012
-176.5,-20.5,2/2/2012,12:00,2012,2,2,183.5,-176.5,-20.5,33,0.7,21.212,0.114,3.455,0,0,0,0,0,0,0.038,1.152,0.852,25.818,2/2/2012
-176.5,-19.5,2/2/2012,12:00,2012,2,2,183.5,-176.5,-19.5,36,0.48,13.333,0.14,3.889,0,0,0,0,0,0,0.06,1.667,0.68,18.889,2/2/2012
-175.5,-20.5,2/2/2012,12:00,2012,2,2,184.5,-175.5,-20.5,16,0.02,1.25,0,0,0,0,0,0,0,0,0.525,32.813,0.545,34.063,2/2/2012
-174.5,-19.5,2/2/2012,12:00,2012,2,2,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,1.01,43.913,1.01,43.913,2/2/2012
-176.5,-20.5,2/3/2012,12:00,2012,2,3,183.5,-176.5,-20.5,68,0.975,14.338,0.13,1.912,0,0,0,0,0,0,0.06,0.882,1.165,17.132,2/3/2012
-175.5,-20.5,2/3/2012,12:00,2012,2,3,184.5,-175.5,-20.5,16,0.09,5.625,0.015,0.938,0,0,0,0,0,0,0.195,12.188,0.3,18.75,2/3/2012
-174.5,-19.5,2/3/2012,12:00,2012,2,3,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.685,29.783,0.685,29.783,2/3/2012
-176.5,-19.5,2/4/2012,12:00,2012,2,4,183.5,-176.5,-19.5,35,0.65,18.571,0.12,3.429,0,0,0.05,1.429,0,0,0.025,0.714,0.845,24.143,2/4/2012
-175.5,-20.5,2/4/2012,12:00,2012,2,4,184.5,-175.5,-20.5,33,0.475,14.394,0.147,4.455,0,0,0,0,0,0,0.035,1.061,0.657,19.909,2/4/2012
-174.5,-19.5,2/4/2012,12:00,2012,2,4,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.885,38.478,0.885,38.478,2/4/2012
-176.5,-19.5,2/5/2012,12:00,2012,2,5,183.5,-176.5,-19.5,35,1,28.571,0.08,2.286,0,0,0,0,0,0,0.06,1.714,1.14,32.571,2/5/2012
-175.5,-20.5,2/5/2012,12:00,2012,2,5,184.5,-175.5,-20.5,33,0.675,20.455,0.181,5.485,0,0,0,0,0,0,0.022,0.667,0.878,26.606,2/5/2012
-174.5,-19.5,2/5/2012,12:00,2012,2,5,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,1.2,52.174,1.2,52.174,2/5/2012
-175.5,-20.5,2/6/2012,12:00,2012,2,6,184.5,-175.5,-20.5,33,0.65,19.697,0,0,0,0,0,0,0,0,0.096,2.909,0.746,22.606,2/6/2012
-175.5,-19.5,2/6/2012,12:00,2012,2,6,184.5,-175.5,-19.5,35,1.1,31.429,0.22,6.286,0,0,0,0,0,0,0.13,3.714,1.45,41.429,2/6/2012
-176.5,-19.5,2/7/2012,12:00,2012,2,7,183.5,-176.5,-19.5,35,1.2,34.286,0.14,4,0,0,0,0,0,0,0.24,6.857,1.58,45.143,2/7/2012
-175.5,-20.5,2/7/2012,12:00,2012,2,7,184.5,-175.5,-20.5,25,0.22,8.8,0.05,2,0,0,0,0,0,0,0.008,0.32,0.278,11.12,2/7/2012
-174.5,-19.5,2/7/2012,12:00,2012,2,7,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,1.69,73.478,1.69,73.478,2/7/2012
-176.5,-19.5,2/8/2012,12:00,2012,2,8,183.5,-176.5,-19.5,68,2.332,34.294,0.114,1.676,0,0,0,0,0,0,0.234,3.441,2.68,39.412,2/8/2012
-174.5,-20.5,2/8/2012,12:00,2012,2,8,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0.01,0.625,0,0,0.7,43.75,0.71,44.375,2/8/2012
-174.5,-19.5,2/8/2012,12:00,2012,2,8,185.5,-174.5,-19.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.8,34.783,0.82,35.652,2/8/2012
-176.5,-19.5,2/9/2012,12:00,2012,2,9,183.5,-176.5,-19.5,68,3.04,44.706,0.34,5,0,0,0,0,0,0,0.225,3.309,3.605,53.015,2/9/2012
-174.5,-20.5,2/9/2012,12:00,2012,2,9,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0.01,0.625,0,0,2,125,2.01,125.625,2/9/2012
-174.5,-19.5,2/9/2012,12:00,2012,2,9,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.33,14.348,0.33,14.348,2/9/2012
-176.5,-19.5,2/10/2012,12:00,2012,2,10,183.5,-176.5,-19.5,68,1.52,22.353,0.15,2.206,0,0,0,0,0,0,0.104,1.529,1.774,26.088,2/10/2012
-175.5,-19.5,2/10/2012,12:00,2012,2,10,184.5,-175.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.7,30.435,0.7,30.435,2/10/2012
-174.5,-20.5,2/10/2012,12:00,2012,2,10,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0.005,0.313,0,0,0.7,43.75,0.705,44.063,2/10/2012
-176.5,-19.5,2/11/2012,12:00,2012,2,11,183.5,-176.5,-19.5,67,1.44,21.493,0.105,1.567,0,0,0.07,1.045,0,0,0.109,1.627,1.724,25.731,2/11/2012
-174.5,-20.5,2/11/2012,12:00,2012,2,11,185.5,-174.5,-20.5,16,0,0,0.03,1.875,0,0,0.005,0.313,0,0,0.7,43.75,0.735,45.938,2/11/2012
-174.5,-19.5,2/11/2012,12:00,2012,2,11,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.48,20.87,0.48,20.87,2/11/2012
-175.5,-19.5,2/12/2012,12:00,2012,2,12,184.5,-175.5,-19.5,83,1.076,12.964,0.26,3.133,0,0,0,0,0,0,0.275,3.313,1.611,19.41,2/12/2012
-174.5,-20.5,2/12/2012,12:00,2012,2,12,185.5,-174.5,-20.5,16,0,0,0,0,0,0,0.01,0.625,0,0,0.7,43.75,0.71,44.375,2/12/2012
-173.5,-19.5,2/12/2012,12:00,2012,2,12,186.5,-173.5,-19.5,23,0.035,1.522,0,0,0,0,0,0,0,0,1.115,48.478,1.15,50,2/12/2012
-173.5,-14.5,2/12/2012,12:00,2012,2,12,186.5,-173.5,-14.5,27,0.5,18.519,0,0,0,0,0,0,0,0,0,0,0.5,18.519,2/12/2012
-175.5,-19.5,2/13/2012,12:00,2012,2,13,184.5,-175.5,-19.5,84.8,0.67,7.901,0.183,2.158,0,0,0,0,0,0,0.165,1.946,1.018,12.005,2/13/2012
-174.5,-20.5,2/13/2012,12:00,2012,2,13,185.5,-174.5,-20.5,10,0,0,0,0,0,0,0,0,0,0,0.15,15,0.15,15,2/13/2012
-173.5,-19.5,2/13/2012,12:00,2012,2,13,186.5,-173.5,-19.5,23,0.04,1.739,0,0,0,0,0,0,0,0,1.3,56.522,1.34,58.261,2/13/2012
-174.5,-20.5,2/14/2012,12:00,2012,2,14,185.5,-174.5,-20.5,33,0.94,28.485,0.158,4.788,0,0,0,0,0,0,0.05,1.515,1.148,34.788,2/14/2012
-174.5,-19.5,2/14/2012,12:00,2012,2,14,185.5,-174.5,-19.5,35,0.4,11.429,0,0,0,0,0,0,0,0,0.14,4,0.54,15.429,2/14/2012
-173.5,-19.5,2/14/2012,12:00,2012,2,14,186.5,-173.5,-19.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.915,39.783,0.935,40.652,2/14/2012
-174.5,-20.5,2/15/2012,12:00,2012,2,15,185.5,-174.5,-20.5,33,0.82,24.848,0.101,3.061,0,0,0,0,0,0,0.06,1.818,0.981,29.727,2/15/2012
-174.5,-19.5,2/15/2012,12:00,2012,2,15,185.5,-174.5,-19.5,34,0.8,23.529,0.02,0.588,0,0,0,0,0,0,0.1,2.941,0.92,27.059,2/15/2012
-173.5,-19.5,2/15/2012,12:00,2012,2,15,186.5,-173.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.45,19.565,0.45,19.565,2/15/2012
-173.5,-18.5,2/15/2012,12:00,2012,2,15,186.5,-173.5,-18.5,12,0,0,0,0,0,0,0,0,0,0,0.1,8.333,0.1,8.333,2/15/2012
-174.5,-19.5,2/16/2012,12:00,2012,2,16,185.5,-174.5,-19.5,67,1.8,26.866,0.18,2.687,0,0,0,0,0,0,0.165,2.463,2.145,32.015,2/16/2012
-173.5,-19.5,2/16/2012,12:00,2012,2,16,186.5,-173.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.53,23.043,0.53,23.043,2/16/2012
-174.5,-19.5,2/17/2012,12:00,2012,2,17,185.5,-174.5,-19.5,33,0.52,15.758,0.036,1.091,0,0,0,0,0,0,0.055,1.667,0.611,18.515,2/17/2012
-173.5,-19.5,2/17/2012,12:00,2012,2,17,186.5,-173.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.255,11.087,0.255,11.087,2/17/2012
-173.5,-19.5,2/18/2012,12:00,2012,2,18,186.5,-173.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.435,18.913,0.435,18.913,2/18/2012
-173.5,-18.5,2/19/2012,12:00,2012,2,19,186.5,-173.5,-18.5,23,0,0,0,0,0,0,0,0,0,0,0.125,5.435,0.125,5.435,2/19/2012
-174.5,-19.5,2/20/2012,12:00,2012,2,20,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.175,7.609,0.175,7.609,2/20/2012
-174.5,-21.5,2/21/2012,12:00,2012,2,21,185.5,-174.5,-21.5,16,0,0,0,0,0,0,0,0,0,0,0.48,30,0.48,30,2/21/2012
-174.5,-19.5,2/21/2012,12:00,2012,2,21,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.07,3.043,0.07,3.043,2/21/2012
-174.5,-21.5,2/22/2012,12:00,2012,2,22,185.5,-174.5,-21.5,16,0.025,1.563,0,0,0,0,0.005,0.313,0,0,0.32,20,0.35,21.875,2/22/2012
-174.5,-19.5,2/22/2012,12:00,2012,2,22,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.25,10.87,0.25,10.87,2/22/2012
-174.5,-19.5,2/23/2012,12:00,2012,2,23,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.45,19.565,0.45,19.565,2/23/2012
-175.5,-19.5,2/24/2012,12:00,2012,2,24,184.5,-175.5,-19.5,16,0.015,0.938,0.015,0.938,0,0,0,0,0,0,1.5,93.75,1.53,95.625,2/24/2012
-174.5,-19.5,2/24/2012,12:00,2012,2,24,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.455,19.783,0.455,19.783,2/24/2012
-175.5,-19.5,2/25/2012,12:00,2012,2,25,184.5,-175.5,-19.5,16,0.015,0.938,0.02,1.25,0,0,0,0,0,0,0.36,22.5,0.395,24.688,2/25/2012
-174.5,-19.5,2/25/2012,12:00,2012,2,25,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.12,5.217,0.12,5.217,2/25/2012
-175.5,-19.5,2/26/2012,12:00,2012,2,26,184.5,-175.5,-19.5,16,0,0,0.015,0.938,0,0,0,0,0,0,0.87,54.375,0.885,55.313,2/26/2012
-174.5,-19.5,2/26/2012,12:00,2012,2,26,185.5,-174.5,-19.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.335,14.565,0.355,15.435,2/26/2012
-175.5,-19.5,2/27/2012,12:00,2012,2,27,184.5,-175.5,-19.5,39,0.085,2.179,0,0,0,0,0,0,0,0,0.835,21.41,0.92,23.59,2/27/2012
-175.5,-19.5,2/28/2012,12:00,2012,2,28,184.5,-175.5,-19.5,39,0.13,3.333,0.04,1.026,0,0,0,0,0,0,0.76,19.487,0.93,23.846,2/28/2012
-175.5,-19.5,2/29/2012,12:00,2012,2,29,184.5,-175.5,-19.5,39,0.225,5.769,0,0,0,0,0,0,0,0,1.535,39.359,1.76,45.128,2/29/2012
-172.5,-20.5,2/29/2012,12:00,2012,2,29,187.5,-172.5,-20.5,33,0.5,15.152,0.225,6.818,0,0,0,0,0,0,0,0,0.725,21.97,2/29/2012
-175.5,-19.5,3/3/2012,12:00,2012,3,3,184.5,-175.5,-19.5,94,1.61,17.128,0.88,9.362,0,0,0,0,0,0,2.072,22.043,4.562,48.532,3/3/2012
-175.5,-19.5,3/4/2012,12:00,2012,3,4,184.5,-175.5,-19.5,32,0.63,19.688,0.15,4.688,0,0,0,0,0,0,1.25,39.063,2.03,63.438,3/4/2012
-175.5,-18.5,3/4/2012,12:00,2012,3,4,184.5,-175.5,-18.5,62,0.5,8.065,0.21,3.387,0,0,0,0,0,0,1.258,20.29,1.968,31.742,3/4/2012
-175.5,-19.5,3/5/2012,12:00,2012,3,5,184.5,-175.5,-19.5,94,0.74,7.872,0.21,2.234,0,0,0,0,0,0,0.764,8.128,1.714,18.234,3/5/2012
-173.5,-18.5,3/5/2012,12:00,2012,3,5,186.5,-173.5,-18.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/5/2012
-175.5,-19.5,3/6/2012,12:00,2012,3,6,184.5,-175.5,-19.5,94,1.39,14.787,0.316,3.362,0,0,0,0,0,0,0.332,3.532,2.038,21.681,3/6/2012
-175.5,-18.5,3/7/2012,12:00,2012,3,7,184.5,-175.5,-18.5,32,0.72,22.5,0.28,8.75,0,0,0,0,0,0,0.48,15,1.48,46.25,3/7/2012
-173.5,-14.5,3/7/2012,12:00,2012,3,7,186.5,-173.5,-14.5,22,0.756,34.364,0,0,0,0,0,0,0,0,0.075,3.409,0.831,37.773,3/7/2012
-175.5,-18.5,3/8/2012,12:00,2012,3,8,184.5,-175.5,-18.5,32,0.8,25,0.1,3.125,0,0,0,0,0,0,0.15,4.688,1.05,32.813,3/8/2012
-174.5,-19.5,3/8/2012,12:00,2012,3,8,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.41,17.826,0.41,17.826,3/8/2012
-173.5,-19.5,3/8/2012,12:00,2012,3,8,186.5,-173.5,-19.5,62,1.3,20.968,0.41,6.613,0,0,0,0,0,0,0.412,6.645,2.122,34.226,3/8/2012
-175.5,-20.5,3/9/2012,12:00,2012,3,9,184.5,-175.5,-20.5,16,0.075,4.688,0.04,2.5,0,0,0,0,0,0,0.475,29.688,0.59,36.875,3/9/2012
-175.5,-18.5,3/9/2012,12:00,2012,3,9,184.5,-175.5,-18.5,90,2.4,26.667,0.5,5.556,0,0,0,0,0,0,1.084,12.044,3.984,44.267,3/9/2012
-174.5,-19.5,3/9/2012,12:00,2012,3,9,185.5,-174.5,-19.5,23,0,0,0,0,0,0,0,0,0,0,0.58,25.217,0.58,25.217,3/9/2012
-173.5,-19.5,3/9/2012,12:00,2012,3,9,186.5,-173.5,-19.5,62,1.1,17.742,0.516,8.323,0,0,0,0,0,0,2.154,34.742,3.77,60.806,3/9/2012
-175.5,-18.5,3/10/2012,12:00,2012,3,10,184.5,-175.5,-18.5,98,1.74,17.755,0.4,4.082,0,0,0,0,0,0,1.38,14.082,3.52,35.918,3/10/2012
-174.5,-18.5,3/10/2012,12:00,2012,3,10,185.5,-174.5,-18.5,23,0,0,0,0,0,0,0,0,0,0,0.37,16.087,0.37,16.087,3/10/2012
-173.5,-19.5,3/10/2012,12:00,2012,3,10,186.5,-173.5,-19.5,62,1.1,17.742,0.22,3.548,0,0,0,0,0,0,0.396,6.387,1.716,27.677,3/10/2012
-175.5,-20.5,3/11/2012,12:00,2012,3,11,184.5,-175.5,-20.5,16,0.015,0.938,0,0,0,0,0.005,0.313,0,0,0.6,37.5,0.62,38.75,3/11/2012
-175.5,-18.5,3/11/2012,12:00,2012,3,11,184.5,-175.5,-18.5,98,1.41,14.388,0.566,5.776,0,0,0,0,0,0,0.956,9.755,2.932,29.918,3/11/2012
-174.5,-18.5,3/11/2012,12:00,2012,3,11,185.5,-174.5,-18.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/11/2012
-173.5,-19.5,3/11/2012,12:00,2012,3,11,186.5,-173.5,-19.5,62,0.6,9.677,0.12,1.935,0,0,0,0,0,0,2.54,40.968,3.26,52.581,3/11/2012
-175.5,-20.5,3/12/2012,12:00,2012,3,12,184.5,-175.5,-20.5,16,0.03,1.875,0,0,0,0,0,0,0,0,0.36,22.5,0.39,24.375,3/12/2012
-175.5,-18.5,3/12/2012,12:00,2012,3,12,184.5,-175.5,-18.5,98,0.9,9.184,0.526,5.367,0,0,0,0,0,0,1.272,12.98,2.698,27.531,3/12/2012
-174.5,-18.5,3/12/2012,12:00,2012,3,12,185.5,-174.5,-18.5,23,0,0,0,0,0,0,0,0,0,0,0.08,3.478,0.08,3.478,3/12/2012
-173.5,-19.5,3/12/2012,12:00,2012,3,12,186.5,-173.5,-19.5,62,0.78,12.581,0.194,3.129,0,0,0,0,0,0,5.066,81.71,6.04,97.419,3/12/2012
-175.5,-20.5,3/13/2012,12:00,2012,3,13,184.5,-175.5,-20.5,16,0.06,3.75,0,0,0,0,0,0,0,0,0.25,15.625,0.31,19.375,3/13/2012
-175.5,-18.5,3/13/2012,12:00,2012,3,13,184.5,-175.5,-18.5,32,0.25,7.813,0.14,4.375,0,0,0,0,0,0,0.28,8.75,0.67,20.938,3/13/2012
-175.5,-17.5,3/13/2012,12:00,2012,3,13,184.5,-175.5,-17.5,66,0.2,3.03,0.124,1.879,0,0,0,0,0,0,0.104,1.576,0.428,6.485,3/13/2012
-173.5,-19.5,3/13/2012,12:00,2012,3,13,186.5,-173.5,-19.5,62,0.74,11.935,0,0,0,0,0,0,0,0,0.55,8.871,1.29,20.806,3/13/2012
-173.5,-18.5,3/13/2012,12:00,2012,3,13,186.5,-173.5,-18.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.19,8.261,0.21,9.13,3/13/2012
-172.5,-15.5,3/13/2012,12:00,2012,3,13,187.5,-172.5,-15.5,28,0.11,3.929,0,0,0,0,0.04,1.429,0,0,0.02,0.714,0.17,6.071,3/13/2012
-175.5,-20.5,3/14/2012,12:00,2012,3,14,184.5,-175.5,-20.5,16,0.015,0.938,0,0,0,0,0,0,0,0,0.18,11.25,0.195,12.188,3/14/2012
-175.5,-18.5,3/14/2012,12:00,2012,3,14,184.5,-175.5,-18.5,32,0.36,11.25,0.06,1.875,0,0,0,0,0,0,0.2,6.25,0.62,19.375,3/14/2012
-175.5,-17.5,3/14/2012,12:00,2012,3,14,184.5,-175.5,-17.5,66,0.2,3.03,0.664,10.061,0,0,0,0,0,0,0.35,5.303,1.214,18.394,3/14/2012
-173.5,-19.5,3/14/2012,12:00,2012,3,14,186.5,-173.5,-19.5,62,1.8,29.032,0.07,1.129,0,0,0,0,0,0,0.356,5.742,2.226,35.903,3/14/2012
