lond,latd,Date,Time,yy,mm,day,lond,,latd,hhooks,alb_mt,alb_kghhks,bet_mt,bet_kghhks,pbf_mt,pbf_kghhks,skj_mt,skj_kghhks,sbf_mt,sbf_kghhks,yft_mt,yft_kghhks,tun_mt,tun_kghhks,Date
-172.5,-18.5,1/15/2003,12:00,2003,1,15,187.5,-172.5,-18.5,24,0.4,16.667,0.14,5.833,0,0,0,0,0,0,0.4,16.667,0.94,39.167,1/15/2003
-175.5,-20.5,1/16/2003,12:00,2003,1,16,184.5,-175.5,-20.5,24,0.1,4.167,0,0,0,0,0,0,0,0,0.04,1.667,0.14,5.833,1/16/2003
-175.5,-19.5,1/16/2003,12:00,2003,1,16,184.5,-175.5,-19.5,24,0.04,1.667,0.03,1.25,0,0,0,0,0,0,0.23,9.583,0.3,12.5,1/16/2003
-172.5,-18.5,1/16/2003,12:00,2003,1,16,187.5,-172.5,-18.5,24,0.36,15,0,0,0,0,0,0,0,0,0.78,32.5,1.14,47.5,1/16/2003
-172.5,-17.5,1/16/2003,12:00,2003,1,16,187.5,-172.5,-17.5,24,0.7,29.167,0.14,5.833,0,0,0,0,0,0,0.1,4.167,0.94,39.167,1/16/2003
-175.5,-19.5,1/17/2003,12:00,2003,1,17,184.5,-175.5,-19.5,19.3,0.075,3.886,0,0,0,0,0,0,0,0,0,0,0.075,3.886,1/17/2003
-172.5,-19.5,1/17/2003,12:00,2003,1,17,187.5,-172.5,-19.5,23,0.14,6.087,0.105,4.565,0,0,0,0,0,0,0.06,2.609,0.305,13.261,1/17/2003
-172.5,-18.5,1/17/2003,12:00,2003,1,17,187.5,-172.5,-18.5,24,0.12,5,0.13,5.417,0,0,0,0,0,0,0.51,21.25,0.76,31.667,1/17/2003
-172.5,-17.5,1/17/2003,12:00,2003,1,17,187.5,-172.5,-17.5,24,0.25,10.417,0.09,3.75,0,0,0,0,0,0,0.04,1.667,0.38,15.833,1/17/2003
-171.5,-18.5,1/17/2003,12:00,2003,1,17,188.5,-171.5,-18.5,24,0.18,7.5,0.03,1.25,0,0,0,0,0,0,0.5,20.833,0.71,29.583,1/17/2003
-175.5,-19.5,1/18/2003,12:00,2003,1,18,184.5,-175.5,-19.5,19.3,0.015,0.777,0,0,0,0,0,0,0,0,0.12,6.218,0.135,6.995,1/18/2003
-173.5,-19.5,1/18/2003,12:00,2003,1,18,186.5,-173.5,-19.5,23,0.02,0.87,0,0,0,0,0,0,0,0,0.25,10.87,0.27,11.739,1/18/2003
-173.5,-17.5,1/18/2003,12:00,2003,1,18,186.5,-173.5,-17.5,24,0.2,8.333,0.14,5.833,0,0,0,0,0,0,0.05,2.083,0.39,16.25,1/18/2003
-172.5,-18.5,1/18/2003,12:00,2003,1,18,187.5,-172.5,-18.5,69,0.32,4.638,0.17,2.464,0,0,0.04,0.58,0,0,1.038,15.043,1.568,22.725,1/18/2003
-172.5,-18.5,1/19/2003,12:00,2003,1,19,187.5,-172.5,-18.5,24,0.18,7.5,0.11,4.583,0,0,0,0,0,0,0.24,10,0.53,22.083,1/19/2003
-171.5,-18.5,1/19/2003,12:00,2003,1,19,188.5,-171.5,-18.5,21,0.144,6.857,0.095,4.524,0,0,0.025,1.19,0,0,0.165,7.857,0.429,20.429,1/19/2003
-174.5,-19.5,1/20/2003,12:00,2003,1,20,185.5,-174.5,-19.5,23,0.04,1.739,0.03,1.304,0,0,0,0,0,0,0.75,32.609,0.82,35.652,1/20/2003
-173.5,-18.5,1/20/2003,12:00,2003,1,20,186.5,-173.5,-18.5,24,0.3,12.5,0.02,0.833,0,0,0,0,0,0,0.11,4.583,0.43,17.917,1/20/2003
-172.5,-18.5,1/20/2003,12:00,2003,1,20,187.5,-172.5,-18.5,24,0.12,5,0.09,3.75,0,0,0,0,0,0,0.15,6.25,0.36,15,1/20/2003
-171.5,-18.5,1/20/2003,12:00,2003,1,20,188.5,-171.5,-18.5,21,0.162,7.714,0.03,1.429,0,0,0,0,0,0,0.065,3.095,0.257,12.238,1/20/2003
-175.5,-20.5,1/21/2003,12:00,2003,1,21,184.5,-175.5,-20.5,20,0.174,8.7,0,0,0,0,0.026,1.3,0,0,0.123,6.15,0.323,16.15,1/21/2003
-175.5,-18.5,1/21/2003,12:00,2003,1,21,184.5,-175.5,-18.5,22,0.1,4.545,0.08,3.636,0,0,0,0,0,0,0.11,5,0.29,13.182,1/21/2003
-175.5,-16.5,1/21/2003,12:00,2003,1,21,184.5,-175.5,-16.5,25.3,0.02,0.791,0,0,0,0,0,0,0,0,0.125,4.941,0.145,5.731,1/21/2003
-174.5,-20.5,1/21/2003,12:00,2003,1,21,185.5,-174.5,-20.5,23,0,0,0,0,0,0,0,0,0,0,0.8,34.783,0.8,34.783,1/21/2003
-174.5,-18.5,1/21/2003,12:00,2003,1,21,185.5,-174.5,-18.5,24,0.1,4.167,0.18,7.5,0,0,0,0,0,0,0,0,0.28,11.667,1/21/2003
-172.5,-19.5,1/21/2003,12:00,2003,1,21,187.5,-172.5,-19.5,21,0.072,3.429,0,0,0,0,0,0,0,0,0.04,1.905,0.112,5.333,1/21/2003
-174.5,-20.5,1/22/2003,12:00,2003,1,22,185.5,-174.5,-20.5,23,0.02,0.87,0,0,0,0,0,0,0,0,1.2,52.174,1.22,53.043,1/22/2003
-174.5,-18.5,1/22/2003,12:00,2003,1,22,185.5,-174.5,-18.5,21,0,0,0,0,0,0,0,0,0,0,0.6,28.571,0.6,28.571,1/22/2003
-173.5,-18.5,1/22/2003,12:00,2003,1,22,186.5,-173.5,-18.5,46,0.3,6.522,0.08,1.739,0,0,0,0,0,0,1.85,40.217,2.23,48.478,1/22/2003
-174.5,-20.5,1/23/2003,12:00,2003,1,23,185.5,-174.5,-20.5,21,0,0,0,0,0,0,0,0,0,0,0.76,36.19,0.76,36.19,1/23/2003
-174.5,-19.5,1/23/2003,12:00,2003,1,23,185.5,-174.5,-19.5,22,0,0,0,0,0,0,0,0,0,0,0.3,13.636,0.3,13.636,1/23/2003
-174.5,-14.5,1/23/2003,12:00,2003,1,23,185.5,-174.5,-14.5,30,0.821,27.367,0.121,4.033,0,0,0,0,0,0,0.142,4.733,1.084,36.133,1/23/2003
-173.5,-19.5,1/23/2003,12:00,2003,1,23,186.5,-173.5,-19.5,22,0.08,3.636,0,0,0,0,0,0,0,0,0.49,22.273,0.57,25.909,1/23/2003
-173.5,-18.5,1/23/2003,12:00,2003,1,23,186.5,-173.5,-18.5,24,0.04,1.667,0,0,0,0,0,0,0,0,1.2,50,1.24,51.667,1/23/2003
-174.5,-23.5,1/24/2003,12:00,2003,1,24,185.5,-174.5,-23.5,24,0.374,15.583,0,0,0,0,0,0,0,0,0.09,3.75,0.464,19.333,1/24/2003
-174.5,-20.5,1/24/2003,12:00,2003,1,24,185.5,-174.5,-20.5,22,0,0,0,0,0,0,0,0,0,0,0.36,16.364,0.36,16.364,1/24/2003
-174.5,-14.5,1/24/2003,12:00,2003,1,24,185.5,-174.5,-14.5,30,0.821,27.367,0.121,4.033,0,0,0,0,0,0,0.142,4.733,1.084,36.133,1/24/2003
-173.5,-20.5,1/24/2003,12:00,2003,1,24,186.5,-173.5,-20.5,20,0.08,4,0.02,1,0,0,0,0,0,0,0.03,1.5,0.13,6.5,1/24/2003
-173.5,-19.5,1/24/2003,12:00,2003,1,24,186.5,-173.5,-19.5,22,0,0,0,0,0,0,0,0,0,0,0.5,22.727,0.5,22.727,1/24/2003
-173.5,-18.5,1/24/2003,12:00,2003,1,24,186.5,-173.5,-18.5,45,0.26,5.778,0,0,0,0,0,0,0,0,1.24,27.556,1.5,33.333,1/24/2003
-174.5,-20.5,1/25/2003,12:00,2003,1,25,185.5,-174.5,-20.5,63,0.13,2.063,0.03,0.476,0,0,0,0,0,0,0.7,11.111,0.86,13.651,1/25/2003
-174.5,-19.5,1/25/2003,12:00,2003,1,25,185.5,-174.5,-19.5,24,0.18,7.5,0.03,1.25,0,0,0,0,0,0,0.19,7.917,0.4,16.667,1/25/2003
-174.5,-14.5,1/25/2003,12:00,2003,1,25,185.5,-174.5,-14.5,30,0.821,27.367,0.121,4.033,0,0,0,0,0,0,0.142,4.733,1.084,36.133,1/25/2003
-173.5,-19.5,1/25/2003,12:00,2003,1,25,186.5,-173.5,-19.5,22,0.14,6.364,0,0,0,0,0,0,0,0,0.9,40.909,1.04,47.273,1/25/2003
-173.5,-18.5,1/25/2003,12:00,2003,1,25,186.5,-173.5,-18.5,45,0.16,3.556,0,0,0,0,0,0,0,0,0.83,18.444,0.99,22,1/25/2003
-174.5,-19.5,1/26/2003,12:00,2003,1,26,185.5,-174.5,-19.5,41,0.095,2.317,0,0,0,0,0,0,0,0,0.97,23.659,1.065,25.976,1/26/2003
-174.5,-14.5,1/26/2003,12:00,2003,1,26,185.5,-174.5,-14.5,30,0.821,27.367,0.121,4.033,0,0,0,0,0,0,0.142,4.733,1.084,36.133,1/26/2003
-173.5,-20.5,1/26/2003,12:00,2003,1,26,186.5,-173.5,-20.5,22,0,0,0,0,0,0,0,0,0,0,0.37,16.818,0.37,16.818,1/26/2003
-173.5,-19.5,1/26/2003,12:00,2003,1,26,186.5,-173.5,-19.5,22,0.02,0.909,0,0,0,0,0,0,0,0,0.9,40.909,0.92,41.818,1/26/2003
-174.5,-21.5,1/27/2003,12:00,2003,1,27,185.5,-174.5,-21.5,22,0.16,7.273,0.16,7.273,0,0,0,0,0,0,0.24,10.909,0.56,25.455,1/27/2003
-174.5,-19.5,1/27/2003,12:00,2003,1,27,185.5,-174.5,-19.5,65,0.04,0.615,0,0,0,0,0,0,0,0,1.825,28.077,1.865,28.692,1/27/2003
-174.5,-14.5,1/27/2003,12:00,2003,1,27,185.5,-174.5,-14.5,30,0.821,27.367,0.121,4.033,0,0,0,0,0,0,0.142,4.733,1.084,36.133,1/27/2003
-173.5,-19.5,1/27/2003,12:00,2003,1,27,186.5,-173.5,-19.5,22,0.02,0.909,0,0,0,0,0,0,0,0,0.42,19.091,0.44,20,1/27/2003
-173.5,-18.5,1/27/2003,12:00,2003,1,27,186.5,-173.5,-18.5,24,0.02,0.833,0,0,0,0,0,0,0,0,1.5,62.5,1.52,63.333,1/27/2003
-174.5,-14.5,1/28/2003,12:00,2003,1,28,185.5,-174.5,-14.5,30,0.821,27.367,0.121,4.033,0,0,0,0,0,0,0.142,4.733,1.084,36.133,1/28/2003
-173.5,-19.5,1/28/2003,12:00,2003,1,28,186.5,-173.5,-19.5,21,0.02,0.952,0.11,5.238,0,0,0,0,0,0,0.16,7.619,0.29,13.81,1/28/2003
-173.5,-18.5,1/28/2003,12:00,2003,1,28,186.5,-173.5,-18.5,45,0,0,0,0,0,0,0,0,0,0,0.745,16.556,0.745,16.556,1/28/2003
-174.5,-21.5,1/29/2003,12:00,2003,1,29,185.5,-174.5,-21.5,21,0,0,0.05,2.381,0,0,0,0,0,0,0.015,0.714,0.065,3.095,1/29/2003
-174.5,-19.5,1/29/2003,12:00,2003,1,29,185.5,-174.5,-19.5,20,0,0,0,0,0,0,0,0,0,0,1.3,65,1.3,65,1/29/2003
-174.5,-14.5,1/29/2003,12:00,2003,1,29,185.5,-174.5,-14.5,15,0.194,12.933,0,0,0,0,0,0,0,0,0,0,0.194,12.933,1/29/2003
-173.5,-18.5,1/29/2003,12:00,2003,1,29,186.5,-173.5,-18.5,24,0.12,5,0,0,0,0,0,0,0,0,0.58,24.167,0.7,29.167,1/29/2003
-175.5,-21.5,1/30/2003,12:00,2003,1,30,184.5,-175.5,-21.5,21,0,0,0,0,0,0,0.061,2.905,0,0,0.03,1.429,0.091,4.333,1/30/2003
-175.5,-19.5,1/30/2003,12:00,2003,1,30,184.5,-175.5,-19.5,24,0.085,3.542,0.06,2.5,0,0,0,0,0,0,0.58,24.167,0.725,30.208,1/30/2003
-174.5,-20.5,1/30/2003,12:00,2003,1,30,185.5,-174.5,-20.5,42,0,0,0,0,0,0,0,0,0,0,0.8,19.048,0.8,19.048,1/30/2003
-174.5,-19.5,1/30/2003,12:00,2003,1,30,185.5,-174.5,-19.5,24,0.12,5,0,0,0,0,0,0,0,0,0.36,15,0.48,20,1/30/2003
-174.5,-14.5,1/30/2003,12:00,2003,1,30,185.5,-174.5,-14.5,15,0.194,12.933,0,0,0,0,0,0,0,0,0,0,0.194,12.933,1/30/2003
-175.5,-20.5,1/31/2003,12:00,2003,1,31,184.5,-175.5,-20.5,20,0.015,0.75,0,0,0,0,0,0,0,0,0.05,2.5,0.065,3.25,1/31/2003
-175.5,-19.5,1/31/2003,12:00,2003,1,31,184.5,-175.5,-19.5,24,0.068,2.833,0.2,8.333,0,0,0,0,0,0,0.49,20.417,0.758,31.583,1/31/2003
-174.5,-20.5,1/31/2003,12:00,2003,1,31,185.5,-174.5,-20.5,12,0,0,0,0,0,0,0,0,0,0,0.075,6.25,0.075,6.25,1/31/2003
-174.5,-19.5,1/31/2003,12:00,2003,1,31,185.5,-174.5,-19.5,24,0,0,0,0,0,0,0,0,0,0,0.4,16.667,0.4,16.667,1/31/2003
-174.5,-20.5,2/1/2003,12:00,2003,2,1,185.5,-174.5,-20.5,24,0,0,0,0,0,0,0,0,0,0,0.95,39.583,0.95,39.583,2/1/2003
-174.5,-19.5,2/1/2003,12:00,2003,2,1,185.5,-174.5,-19.5,44,0,0,0,0,0,0,0,0,0,0,0.61,13.864,0.61,13.864,2/1/2003
-173.5,-19.5,2/1/2003,12:00,2003,2,1,186.5,-173.5,-19.5,24,0.068,2.833,0.16,6.667,0,0,0,0,0,0,0.16,6.667,0.388,16.167,2/1/2003
-172.5,-15.5,2/1/2003,12:00,2003,2,1,187.5,-172.5,-15.5,23,0.24,10.435,0.33,14.348,0,0,0,0,0,0,0.13,5.652,0.7,30.435,2/1/2003
-173.5,-20.5,2/2/2003,12:00,2003,2,2,186.5,-173.5,-20.5,19,0.054,2.842,0.18,9.474,0,0,0,0,0,0,0.12,6.316,0.354,18.632,2/2/2003
-172.5,-15.5,2/2/2003,12:00,2003,2,2,187.5,-172.5,-15.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/2/2003
-174.5,-20.5,2/3/2003,12:00,2003,2,3,185.5,-174.5,-20.5,24,0.02,0.833,0.05,2.083,0,0,0,0,0,0,0.18,7.5,0.25,10.417,2/3/2003
-174.5,-19.5,2/3/2003,12:00,2003,2,3,185.5,-174.5,-19.5,24,0,0,0,0,0,0,0,0,0,0,0.52,21.667,0.52,21.667,2/3/2003
-173.5,-20.5,2/3/2003,12:00,2003,2,3,186.5,-173.5,-20.5,19,0.108,5.684,0.03,1.579,0,0,0.02,1.053,0,0,0.225,11.842,0.383,20.158,2/3/2003
-172.5,-15.5,2/3/2003,12:00,2003,2,3,187.5,-172.5,-15.5,23,0.62,26.957,0.075,3.261,0,0,0,0,0,0,0.02,0.87,0.715,31.087,2/3/2003
-178.5,-24.5,2/4/2003,12:00,2003,2,4,181.5,-178.5,-24.5,24,0.2,8.333,0,0,0,0,0,0,0,0,0.1,4.167,0.3,12.5,2/4/2003
-175.5,-21.5,2/4/2003,12:00,2003,2,4,184.5,-175.5,-21.5,21,0.26,12.381,0,0,0,0,0,0,0,0,0.11,5.238,0.37,17.619,2/4/2003
-174.5,-20.5,2/4/2003,12:00,2003,2,4,185.5,-174.5,-20.5,40,0,0,0,0,0,0,0.005,0.125,0,0,0.165,4.125,0.17,4.25,2/4/2003
-172.5,-18.5,2/4/2003,12:00,2003,2,4,187.5,-172.5,-18.5,22,0.24,10.909,0.04,1.818,0,0,0,0,0,0,0.13,5.909,0.41,18.636,2/4/2003
-172.5,-16.5,2/4/2003,12:00,2003,2,4,187.5,-172.5,-16.5,22,0.32,14.545,0.08,3.636,0,0,0,0,0,0,0.07,3.182,0.47,21.364,2/4/2003
-177.5,-23.5,2/5/2003,12:00,2003,2,5,182.5,-177.5,-23.5,24,0.12,5,0,0,0,0,0,0,0,0,0,0,0.12,5,2/5/2003
-176.5,-21.5,2/5/2003,12:00,2003,2,5,183.5,-176.5,-21.5,20,0.2,10,0,0,0,0,0,0,0,0,0.09,4.5,0.29,14.5,2/5/2003
-175.5,-20.5,2/5/2003,12:00,2003,2,5,184.5,-175.5,-20.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/5/2003
-175.5,-16.5,2/5/2003,12:00,2003,2,5,184.5,-175.5,-16.5,24,0.408,17,0.11,4.583,0,0,0,0,0,0,0.13,5.417,0.648,27,2/5/2003
-173.5,-19.5,2/5/2003,12:00,2003,2,5,186.5,-173.5,-19.5,21,0,0,0,0,0,0,0,0,0,0,0.38,18.095,0.38,18.095,2/5/2003
-173.5,-16.5,2/5/2003,12:00,2003,2,5,186.5,-173.5,-16.5,22,0.12,5.455,0.02,0.909,0,0,0,0,0,0,0.41,18.636,0.55,25,2/5/2003
-171.5,-18.5,2/5/2003,12:00,2003,2,5,188.5,-171.5,-18.5,22,0.42,19.091,0.11,5,0,0,0,0,0,0,0.17,7.727,0.7,31.818,2/5/2003
-176.5,-20.5,2/6/2003,12:00,2003,2,6,183.5,-176.5,-20.5,21,0.26,12.381,0,0,0,0,0,0,0,0,0.28,13.333,0.54,25.714,2/6/2003
-175.5,-20.5,2/6/2003,12:00,2003,2,6,184.5,-175.5,-20.5,21,0.04,1.905,0,0,0,0,0,0,0,0,0.445,21.19,0.485,23.095,2/6/2003
-175.5,-16.5,2/6/2003,12:00,2003,2,6,184.5,-175.5,-16.5,24,0.391,16.292,0.05,2.083,0,0,0,0,0,0,0.16,6.667,0.601,25.042,2/6/2003
-174.5,-23.5,2/6/2003,12:00,2003,2,6,185.5,-174.5,-23.5,24,0.4,16.667,0,0,0,0,0,0,0,0,0,0,0.4,16.667,2/6/2003
-174.5,-19.5,2/6/2003,12:00,2003,2,6,185.5,-174.5,-19.5,21,0,0,0,0,0,0,0,0,0,0,0.32,15.238,0.32,15.238,2/6/2003
-174.5,-17.5,2/6/2003,12:00,2003,2,6,185.5,-174.5,-17.5,22,0.24,10.909,0.16,7.273,0,0,0,0,0,0,0.16,7.273,0.56,25.455,2/6/2003
-171.5,-18.5,2/6/2003,12:00,2003,2,6,188.5,-171.5,-18.5,22,0.14,6.364,0.15,6.818,0,0,0,0,0,0,0.23,10.455,0.52,23.636,2/6/2003
-177.5,-23.5,2/7/2003,12:00,2003,2,7,182.5,-177.5,-23.5,24,0.16,6.667,0,0,0,0,0,0,0,0,0.15,6.25,0.31,12.917,2/7/2003
-176.5,-20.5,2/7/2003,12:00,2003,2,7,183.5,-176.5,-20.5,22,0.18,8.182,0.09,4.091,0,0,0,0,0,0,0.3,13.636,0.57,25.909,2/7/2003
-175.5,-20.5,2/7/2003,12:00,2003,2,7,184.5,-175.5,-20.5,21,0.06,2.857,0,0,0,0,0,0,0,0,0.6,28.571,0.66,31.429,2/7/2003
